Sektor_ID,Lat,Lon,Data,NDVI,NDWI,NDMI
S_8,51.1,16.71,2023-10-01,0.33,-0.4129,-0.0958
S_8,51.1,16.71,2023-11-01,0.6036,-0.5978,0.146
S_8,51.1,16.71,2023-12-01,0.432,-0.426,0.1967
S_8,51.1,16.71,2024-01-01,0.3519,-0.3629,0.4716
S_8,51.1,16.71,2024-02-01,0.5938,-0.6042,0.1423
S_8,51.1,16.71,2024-03-01,0.2515191304260559,-0.2640487499885544,0.0876803859973481
S_8,51.1,16.71,2024-04-01,0.7694,-0.7105,0.3817
S_8,51.1,16.71,2024-05-01,0.7734,-0.7118,0.4191
S_8,51.1,16.71,2024-06-01,0.6085,-0.5734,0.2109
S_8,51.1,16.71,2024-07-01,0.3451,-0.4154,-0.1051
S_8,51.1,16.71,2024-08-01,0.3257,-0.4047,-0.0882
S_8,51.1,16.71,2024-09-01,0.4796,-0.4938,0.0623
S_8,51.1,16.71,2024-10-01,0.6795,-0.63,0.2497
S_8,51.1,16.71,2024-11-01,0.6441,-0.6063,0.2698
S_8,51.1,16.71,2024-12-01,0.5199,-0.4794,0.2898
S_8,51.1,16.71,2025-01-01,0.6232,-0.6124,0.2968
S_8,51.1,16.71,2025-02-01,0.3339,-0.3482,0.5511
S_8,51.1,16.71,2025-03-01,0.6195,-0.5933,0.234
S_8,51.1,16.71,2025-04-01,0.7377,-0.6802,0.3499
S_8,51.1,16.71,2025-05-01,0.7146,-0.6426,0.5068
S_8,51.1,16.71,2025-06-01,0.592,-0.5878,0.2881
S_8,51.1,16.71,2025-07-01,0.3355,-0.3888,-0.0313
S_8,51.1,16.71,2025-08-01,0.5523,-0.5388,0.0826
S_8,51.1,16.71,2025-09-01,0.3657,-0.4364,-0.0514
S_8,51.1,16.71,2025-10-01,0.3694783345797616,-0.3369142811551595,0.1179333763229196
S_8,51.1,16.71,2025-11-01,0.3984,-0.4874,-0.0218
S_8,51.1,16.71,2025-12-01,0.4377,-0.491,0.0681
S_8,51.1,16.71,2026-01-01,0.1295,-0.1496,0.6352
S_8,51.1,16.71,2026-02-01,0.3271,-0.4187,-0.0684
S_8,51.1,16.71,2026-03-01,0.3436,-0.4165,-0.0575
S_9,51.12,16.71,2023-06-01,0.8254,-0.7431,0.5727
S_9,51.12,16.71,2023-07-01,0.3717,-0.4612,0.0676
S_9,51.12,16.71,2023-08-01,0.4087,-0.4449,-0.0576
S_9,51.12,16.71,2023-09-01,0.5786,-0.5519,0.1265
S_9,51.12,16.71,2023-10-01,0.4797,-0.5009,0.0619
S_9,51.12,16.71,2023-11-01,0.4587,-0.5127,0.0785
S_9,51.12,16.71,2023-12-01,0.331,-0.33,0.1558
S_9,51.12,16.71,2024-01-01,0.3267,-0.3643,0.2296
S_9,51.12,16.71,2024-02-01,0.5337,-0.5515,0.1355
S_9,51.12,16.71,2024-03-01,0.2349254320295742,-0.2481784602206485,0.0845375710404414
S_9,51.12,16.71,2024-04-01,0.7652,-0.6981,0.4009
S_9,51.12,16.71,2024-05-01,0.7539,-0.6988,0.4249
S_9,51.12,16.71,2024-06-01,0.6562,-0.5985,0.25
S_9,51.12,16.71,2024-07-01,0.3076,-0.3837,-0.1453
S_9,51.12,16.71,2024-08-01,0.3496,-0.4067,-0.0687
S_9,51.12,16.71,2024-09-01,0.5456,-0.5245,0.1043
S_9,51.12,16.71,2024-10-01,0.6728,-0.6262,0.2383
S_9,51.12,16.71,2024-11-01,0.705,-0.642,0.3241
S_9,51.12,16.71,2024-12-01,0.5455,-0.5068,0.2831
S_9,51.12,16.71,2025-01-01,0.6332,-0.6263,0.2937
S_9,51.12,16.71,2025-02-01,0.2138,-0.236,0.6644
S_9,51.12,16.71,2025-03-01,0.5528,-0.5545,0.2007
S_9,51.12,16.71,2025-04-01,0.6554,-0.6307,0.3033
S_9,51.12,16.71,2025-05-01,0.7193,-0.6477,0.4964
S_9,51.12,16.71,2025-06-01,0.5823,-0.58,0.2844
S_9,51.12,16.71,2025-07-01,0.1677,-0.2653,-0.1301
S_9,51.12,16.71,2025-08-01,0.5798,-0.546,0.101
S_9,51.12,16.71,2025-09-01,0.3199,-0.4285,-0.062
S_9,51.12,16.71,2025-10-01,0.3632849762027165,-0.3399649500586889,0.0992639444346737
S_9,51.12,16.71,2025-11-01,0.3408,-0.4451,-0.0861
S_9,51.12,16.71,2025-12-01,0.4069,-0.4607,0.0642
S_9,51.12,16.71,2026-01-01,0.0916,-0.103,0.6332
S_9,51.12,16.71,2026-02-01,0.2952,-0.3952,-0.0623
S_9,51.12,16.71,2026-03-01,0.3252,-0.3988,-0.0556
S_10,51.14,16.71,2023-06-01,0.7378,-0.6797,0.49
S_10,51.14,16.71,2023-07-01,0.4434,-0.5073,0.1642
S_10,51.14,16.71,2023-08-01,0.3911,-0.4125,-0.0066
S_10,51.14,16.71,2023-09-01,0.3771,-0.4291,-0.0378
S_10,51.14,16.71,2023-10-01,0.4664,-0.4715,0.0502
S_10,51.14,16.71,2023-11-01,0.6588,-0.6429,0.2566
S_10,51.14,16.71,2023-12-01,0.4249,-0.3844,0.2687
S_10,51.14,16.71,2024-01-01,0.4518,-0.4664,0.4052
S_10,51.14,16.71,2024-02-01,0.6037,-0.6123,0.2446
S_10,51.14,16.71,2024-03-01,0.2521354982330116,-0.25297406488569,0.10888709880315
S_10,51.14,16.71,2024-04-01,0.6779,-0.6453,0.3629
S_10,51.14,16.71,2024-05-01,0.6701,-0.6373,0.3905
S_10,51.14,16.71,2024-06-01,0.6624,-0.5933,0.3315
S_10,51.14,16.71,2024-07-01,0.3621,-0.4299,-0.0573
S_10,51.14,16.71,2024-08-01,0.4694,-0.495,0.0366
S_10,51.14,16.71,2024-09-01,0.4919,-0.5097,0.0647
S_10,51.14,16.71,2024-10-01,0.3897,-0.4464,0.0112
S_10,51.14,16.71,2024-11-01,0.5004,-0.5028,0.1494
S_10,51.14,16.71,2024-12-01,0.4633,-0.441,0.2095
S_10,51.14,16.71,2025-01-01,0.5454,-0.5585,0.224
S_10,51.14,16.71,2025-02-01,0.2296,-0.247,0.6498
S_10,51.14,16.71,2025-03-01,0.5799,-0.5645,0.2028
S_10,51.14,16.71,2025-04-01,0.6736,-0.6376,0.2976
S_10,51.14,16.71,2025-05-01,0.6679,-0.6276,0.4233
S_10,51.14,16.71,2025-06-01,0.6006,-0.5912,0.3272
S_10,51.14,16.71,2025-07-01,0.2181,-0.2939,-0.0938
S_10,51.14,16.71,2025-08-01,0.4142,-0.4675,-0.0093
S_10,51.14,16.71,2025-09-01,0.4109,-0.4602,-0.0009
S_10,51.14,16.71,2025-10-01,0.3630400659822822,-0.3399045202188238,0.0988280597517346
S_10,51.14,16.71,2025-11-01,0.542,-0.5665,0.1447
S_10,51.14,16.71,2025-12-01,0.5603,-0.547,0.2613
S_10,51.14,16.71,2026-01-01,0.2145,-0.2124,0.654
S_10,51.14,16.71,2026-02-01,0.3895,-0.449,0.0011
S_10,51.14,16.71,2026-03-01,0.4013,-0.4524,0.0029
S_11,51.16,16.71,2023-06-01,0.7205,-0.6665,0.4548
S_11,51.16,16.71,2023-07-01,0.3764,-0.4709,0.0578
S_11,51.16,16.71,2023-08-01,0.3232,-0.3419,-0.032
S_11,51.16,16.71,2023-09-01,0.5325,-0.5251,0.0945
S_11,51.16,16.71,2023-10-01,0.5811,-0.5522,0.1317
S_11,51.16,16.71,2023-11-01,0.5663,-0.577,0.1622
S_11,51.16,16.71,2023-12-01,0.3391,-0.3175,0.1669
S_11,51.16,16.71,2024-01-01,0.3353,-0.3888,0.2004
S_11,51.16,16.71,2024-02-01,0.458,-0.5087,0.0804
S_11,51.16,16.71,2024-03-01,0.2446230582174795,-0.2461195124029796,0.1067635172880298
S_11,51.16,16.71,2024-04-01,0.5082,-0.5148,0.1686
S_11,51.16,16.71,2024-05-01,0.4883,-0.4976,0.1804
S_11,51.16,16.71,2024-06-01,0.5311,-0.5081,0.1505
S_11,51.16,16.71,2024-07-01,0.4765,-0.4895,0.0647
S_11,51.16,16.71,2024-08-01,0.5702,-0.5513,0.1314
S_11,51.16,16.71,2024-09-01,0.4834,-0.5119,0.0374
S_11,51.16,16.71,2024-10-01,0.3134,-0.3974,-0.0885
S_11,51.16,16.71,2024-11-01,0.3813,-0.4316,-0.0078
S_11,51.16,16.71,2024-12-01,0.3039,-0.3231,0.0309
S_11,51.16,16.71,2025-01-01,0.4024,-0.4682,0.053
S_11,51.16,16.71,2025-02-01,0.1362,-0.1665,0.6176
S_11,51.16,16.71,2025-03-01,0.4477,-0.469,0.0435
S_11,51.16,16.71,2025-04-01,0.5291,-0.5275,0.1193
S_11,51.16,16.71,2025-05-01,0.5744,-0.5651,0.2552
S_11,51.16,16.71,2025-06-01,0.5466,-0.5583,0.2
S_11,51.16,16.71,2025-07-01,0.4576278923421114,-0.4620998984873276,0.0772334987945647
S_11,51.16,16.71,2025-08-01,0.45,-0.4934,0.0193
S_11,51.16,16.71,2025-09-01,0.3983,-0.4534,-0.0218
S_11,51.16,16.71,2025-10-01,0.3627853230700757,-0.3398390301065438,0.0983901918635373
S_11,51.16,16.71,2025-11-01,0.5063,-0.5491,0.0958
S_11,51.16,16.71,2025-12-01,0.4649,-0.5027,0.1527
S_11,51.16,16.71,2026-01-01,0.1476,-0.1665,0.6012
S_11,51.16,16.71,2026-02-01,0.3246,-0.407,-0.0401
S_11,51.16,16.71,2026-03-01,0.3343,-0.4097,-0.049
S_12,51.18,16.71,2023-06-01,0.7522,-0.6815,0.3165
S_12,51.18,16.71,2023-07-01,0.6986,-0.6526,0.2407
S_12,51.18,16.71,2023-08-01,0.4409,-0.4072,0.1506
S_12,51.18,16.71,2023-09-01,0.7294,-0.6747,0.2647
S_12,51.18,16.71,2023-10-01,0.7139,-0.6682,0.2312
S_12,51.18,16.71,2023-11-01,0.6982,-0.6898,0.2638
S_12,51.18,16.71,2023-12-01,0.3039,-0.3078,0.1452
S_12,51.18,16.71,2024-01-01,0.5502,-0.5562,0.3361
S_12,51.18,16.71,2024-02-01,0.6521,-0.6761,0.1671
