Sektor_ID,Data,Lat,Lon,NDVI,NDWI,NDMI,dist_to_ditch,manholes_300m,in_basin,WRI
S_238,2025-03-01,51.2,17.01,0.3844,-0.4324,-0.0337,522.3469551576198,0,0,0.20630939103152396
S_238,2025-04-01,51.2,17.01,0.5952,-0.575,0.1981,522.3469551576198,0,0,0.36226939103152395
S_238,2025-05-01,51.2,17.01,0.5857,-0.5619,0.2029,522.3469551576198,0,0,0.361339391031524
S_238,2025-06-01,51.2,17.01,0.627,-0.6057,0.2196,522.3469551576198,0,0,0.38040939103152394
S_238,2025-07-01,51.2,17.01,0.524,-0.5366,0.1601,522.3469551576198,0,0,0.32570939103152396
S_238,2025-08-01,51.2,17.01,0.533,-0.5415,0.0894,522.3469551576198,0,0,0.300129391031524
S_238,2025-09-01,51.2,17.01,0.5608,-0.5465,0.1075,522.3469551576198,0,0,0.31570939103152396
S_238,2025-10-01,51.2,17.01,0.3778,-0.3648,0.1259,522.3469551576198,0,0,0.268169391031524
S_238,2025-11-01,51.2,17.01,0.4812,-0.5188,0.038,522.3469551576198,0,0,0.26402939103152395
S_238,2025-12-01,51.2,17.01,0.432,-0.4912,0.0978,522.3469551576198,0,0,0.27318939103152395
S_238,2026-01-01,51.2,17.01,0.3765,-0.4726,-0.0068,522.3469551576198,0,0,0.21469939103152397
S_238,2026-02-01,51.2,17.01,0.3137,-0.4077,-0.0995,522.3469551576198,0,0,0.15877939103152394
S_238,2026-03-01,51.2,17.01,0.3267,-0.4286,-0.0794,522.3469551576198,0,0,0.17071939103152398
S_239,2023-06-01,51.22,17.01,0.6035,-0.5844,0.2522,2309.388779925825,0,0,0.48193
S_239,2023-07-01,51.22,17.01,0.5241,-0.5515,0.1255,2309.388779925825,0,0,0.40743
S_239,2023-08-01,51.22,17.01,0.5025,-0.5089,0.0503,2309.388779925825,0,0,0.37087
S_239,2023-09-01,51.22,17.01,0.558,-0.5441,0.1065,2309.388779925825,0,0,0.41000000000000003
S_239,2023-10-01,51.22,17.01,0.4766,-0.477,0.0517,2309.388779925825,0,0,0.36366
S_239,2023-11-01,51.22,17.01,0.5024,-0.5187,0.0659,2309.388779925825,0,0,0.37707999999999997
S_239,2023-12-01,51.22,17.01,0.4359,-0.4477,0.0722,2309.388779925825,0,0,0.35965
S_239,2024-01-01,51.22,17.01,0.3238,-0.3801,0.1388,2309.388779925825,0,0,0.35266
S_239,2024-02-01,51.22,17.01,0.3816,-0.4192,0.0003,2309.388779925825,0,0,0.3146
S_239,2024-03-01,51.22,17.01,0.4114,-0.4196,0.0065,2309.388779925825,0,0,0.32602
S_239,2024-04-01,51.22,17.01,0.5232,-0.5024,0.133,2309.388779925825,0,0,0.41015999999999997
S_239,2024-05-01,51.22,17.01,0.555,-0.5435,0.1721,2309.388779925825,0,0,0.43534
S_239,2024-06-01,51.22,17.01,0.5859,-0.5395,0.1933,2309.388779925825,0,0,0.45309
S_239,2024-07-01,51.22,17.01,0.5322,-0.5345,0.0688,2309.388779925825,0,0,0.38718
S_239,2024-08-01,51.22,17.01,0.5456,-0.5373,0.0996,2309.388779925825,0,0,0.40352
S_239,2024-09-01,51.22,17.01,0.5,-0.52,0.0493,2309.388779925825,0,0,0.36972
S_239,2024-10-01,51.22,17.01,0.4185,-0.4677,-0.0269,2309.388779925825,0,0,0.31479
S_239,2024-11-01,51.22,17.01,0.4019,-0.4152,0.0548,2309.388779925825,0,0,0.34248999999999996
S_239,2024-12-01,51.22,17.01,0.3827,-0.3935,0.0769,2309.388779925825,0,0,0.34557000000000004
S_239,2025-01-01,51.22,17.01,0.4172,-0.4682,0.0437,2309.388779925825,0,0,0.34264
S_239,2025-02-01,51.22,17.01,0.3678,-0.4268,0.0118,2309.388779925825,0,0,0.31506
S_239,2025-03-01,51.22,17.01,0.3841,-0.4291,-0.0266,2309.388779925825,0,0,0.30459
S_239,2025-04-01,51.22,17.01,0.5991,-0.5769,0.2044,2309.388779925825,0,0,0.46149
S_239,2025-05-01,51.22,17.01,0.5904,-0.5642,0.2116,2309.388779925825,0,0,0.46176
S_239,2025-06-01,51.22,17.01,0.6252,-0.6083,0.2287,2309.388779925825,0,0,0.47903999999999997
S_239,2025-07-01,51.22,17.01,0.5141,-0.5377,0.1734,2309.388779925825,0,0,0.42359
S_239,2025-08-01,51.22,17.01,0.5145,-0.5331,0.0725,2309.388779925825,0,0,0.38334999999999997
S_239,2025-09-01,51.22,17.01,0.5075,-0.5166,0.0593,2309.388779925825,0,0,0.37596999999999997
S_239,2025-10-01,51.22,17.01,0.308,-0.3132,0.0616,2309.388779925825,0,0,0.31704
S_239,2025-11-01,51.22,17.01,0.4479,-0.4949,0.024,2309.388779925825,0,0,0.34397
S_239,2025-12-01,51.22,17.01,0.4238,-0.4716,0.0853,2309.388779925825,0,0,0.36126
S_239,2026-01-01,51.22,17.01,0.357,-0.4463,-0.0041,2309.388779925825,0,0,0.30546
S_239,2026-02-01,51.22,17.01,0.3153,-0.4032,-0.0868,2309.388779925825,0,0,0.25987000000000005
S_239,2026-03-01,51.22,17.01,0.3315,-0.424,-0.0739,2309.388779925825,0,0,0.26989
S_24,2023-06-01,51.12,16.73,0.7759,-0.7185,0.4749,5810.251733180315,0,0,0.62273
S_24,2023-07-01,51.12,16.73,0.4371,-0.5052,0.0894,5810.251733180315,0,0,0.36689
S_24,2023-08-01,51.12,16.73,0.4472,-0.4746,0.0014,5810.251733180315,0,0,0.33472
S_24,2023-09-01,51.12,16.73,0.4732,-0.4991,0.0554,5810.251733180315,0,0,0.36412
S_24,2023-10-01,51.12,16.73,0.4823,-0.5029,0.0405,5810.251733180315,0,0,0.36089
S_24,2023-11-01,51.12,16.73,0.603,-0.6081,0.2169,5810.251733180315,0,0,0.46766
S_24,2023-12-01,51.12,16.73,0.4217,-0.4083,0.2349,5810.251733180315,0,0,0.42047
S_24,2024-01-01,51.12,16.73,0.3452,-0.3801,0.3241,5810.251733180315,0,0,0.43320000000000003
S_24,2024-02-01,51.12,16.73,0.5271,-0.5728,0.1617,5810.251733180315,0,0,0.42281
S_24,2024-03-01,51.12,16.73,0.2512,-0.2521,0.1086,5810.251733180315,0,0,0.31880000000000003
S_24,2024-04-01,51.12,16.73,0.6723,-0.6212,0.3477,5810.251733180315,0,0,0.54077
S_24,2024-05-01,51.12,16.73,0.6832,-0.6269,0.3807,5810.251733180315,0,0,0.55724
S_24,2024-06-01,51.12,16.73,0.6378,-0.5671,0.2767,5810.251733180315,0,0,0.50202
S_24,2024-07-01,51.12,16.73,0.4156,-0.4348,-0.0099,5810.251733180315,0,0,0.32072
S_24,2024-08-01,51.12,16.73,0.5866,-0.5485,0.1774,5810.251733180315,0,0,0.44694
S_24,2024-09-01,51.12,16.73,0.5277,-0.5199,0.0736,5810.251733180315,0,0,0.38775
S_24,2024-10-01,51.12,16.73,0.5439,-0.5374,0.1081,5810.251733180315,0,0,0.40641000000000005
S_24,2024-11-01,51.12,16.73,0.6272,-0.5807,0.2138,5810.251733180315,0,0,0.47368
S_24,2024-12-01,51.12,16.73,0.552,-0.4997,0.2608,5810.251733180315,0,0,0.46992
S_24,2025-01-01,51.12,16.73,0.6302,-0.6117,0.2527,5810.251733180315,0,0,0.49013999999999996
S_24,2025-02-01,51.12,16.73,0.2701,-0.2816,0.6042,5810.251733180315,0,0,0.52271
S_24,2025-03-01,51.12,16.73,0.6197,-0.5962,0.2144,5810.251733180315,0,0,0.47167
S_24,2025-04-01,51.12,16.73,0.6899,-0.6519,0.2871,5810.251733180315,0,0,0.52181
S_24,2025-05-01,51.12,16.73,0.7196,-0.6632,0.4257,5810.251733180315,0,0,0.58616
S_24,2025-06-01,51.12,16.73,0.5527,-0.5769,0.2361,5810.251733180315,0,0,0.46025
S_24,2025-07-01,51.12,16.73,0.4293,-0.4709,0.0276,5810.251733180315,0,0,0.33982999999999997
S_24,2025-08-01,51.12,16.73,0.4933,-0.5073,0.0171,5810.251733180315,0,0,0.35483000000000003
S_24,2025-09-01,51.12,16.73,0.4069,-0.4691,-0.026,5810.251733180315,0,0,0.31167
S_24,2025-10-01,51.12,16.73,0.3634,-0.34,0.0994,5810.251733180315,0,0,0.34878
S_24,2025-11-01,51.12,16.73,0.4989,-0.5367,0.0374,5810.251733180315,0,0,0.36463
S_24,2025-12-01,51.12,16.73,0.5183,-0.5381,0.1295,5810.251733180315,0,0,0.40729000000000004
S_24,2026-01-01,51.12,16.73,0.1195,-0.115,0.5979,5810.251733180315,0,0,0.47501000000000004
S_24,2026-02-01,51.12,16.73,0.3685,-0.4441,-0.0481,5810.251733180315,0,0,0.29131
S_24,2026-03-01,51.12,16.73,0.3726,-0.4385,-0.0479,5810.251733180315,0,0,0.29262
S_240,2023-06-01,51.24,17.01,0.6359,-0.6125,0.2883,4320.154486873881,0,0,0.5060899999999999
S_240,2023-07-01,51.24,17.01,0.4774,-0.5269,0.0869,4320.154486873881,0,0,0.37798
S_240,2023-08-01,51.24,17.01,0.4405,-0.471,-0.0148,4320.154486873881,0,0,0.32623
S_240,2023-09-01,51.24,17.01,0.5398,-0.5309,0.0698,4320.154486873881,0,0,0.38986
S_240,2023-10-01,51.24,17.01,0.455,-0.4551,0.0369,4320.154486873881,0,0,0.35126
S_240,2023-11-01,51.24,17.01,0.5437,-0.5342,0.0984,4320.154486873881,0,0,0.40247
S_240,2023-12-01,51.24,17.01,0.4681,-0.4591,0.0842,4320.154486873881,0,0,0.37411
S_240,2024-01-01,51.24,17.01,0.342,-0.3949,0.1186,4320.154486873881,0,0,0.35004
S_240,2024-02-01,51.24,17.01,0.3677,-0.4054,-0.0172,4320.154486873881,0,0,0.30343000000000003
S_240,2024-03-01,51.24,17.01,0.3984,-0.4069,-0.01,4320.154486873881,0,0,0.31552
S_240,2024-04-01,51.24,17.01,0.5091,-0.4971,0.0985,4320.154486873881,0,0,0.39213000000000003
S_240,2024-05-01,51.24,17.01,0.546,-0.5413,0.1469,4320.154486873881,0,0,0.42256000000000005
S_240,2024-06-01,51.24,17.01,0.5981,-0.5411,0.2372,4320.154486873881,0,0,0.47431
S_240,2024-07-01,51.24,17.01,0.521,-0.5272,0.0773,4320.154486873881,0,0,0.38722
S_240,2024-08-01,51.24,17.01,0.5427,-0.538,0.1039,4320.154486873881,0,0,0.40437
S_240,2024-09-01,51.24,17.01,0.5376,-0.5401,0.0823,4320.154486873881,0,0,0.3942
S_240,2024-10-01,51.24,17.01,0.4442,-0.4855,-0.0233,4320.154486873881,0,0,0.32394
S_240,2024-11-01,51.24,17.01,0.4128,-0.4252,0.0265,4320.154486873881,0,0,0.33444
S_240,2024-12-01,51.24,17.01,0.3759,-0.3861,0.0455,4320.154486873881,0,0,0.33097
S_240,2025-01-01,51.24,17.01,0.4082,-0.4622,0.0217,4320.154486873881,0,0,0.33114
S_240,2025-02-01,51.24,17.01,0.3608,-0.4292,-0.035,4320.154486873881,0,0,0.29424
S_240,2025-03-01,51.24,17.01,0.3404,-0.3987,-0.0764,4320.154486873881,0,0,0.27156
S_240,2025-04-01,51.24,17.01,0.5534,-0.5449,0.1463,4320.154486873881,0,0,0.42454000000000003
S_240,2025-05-01,51.24,17.01,0.5465,-0.5315,0.157,4320.154486873881,0,0,0.42675
S_240,2025-06-01,51.24,17.01,0.6403,-0.6164,0.2352,4320.154486873881,0,0,0.48617
S_240,2025-07-01,51.24,17.01,0.5506,-0.554,0.183,4320.154486873881,0,0,0.43838
S_240,2025-08-01,51.24,17.01,0.5067,-0.531,0.0653,4320.154486873881,0,0,0.37813
S_240,2025-09-01,51.24,17.01,0.4564,-0.4872,0.0064,4320.154486873881,0,0,0.33948
S_240,2025-10-01,51.24,17.01,0.3217,-0.3321,0.0471,4320.154486873881,0,0,0.31535
S_240,2025-11-01,51.24,17.01,0.4424,-0.4851,0.0043,4320.154486873881,0,0,0.33444
S_240,2025-12-01,51.24,17.01,0.4377,-0.4674,0.0753,4320.154486873881,0,0,0.36143000000000003
S_240,2026-01-01,51.24,17.01,0.3613,-0.4424,0.0042,4320.154486873881,0,0,0.31007
S_240,2026-02-01,51.24,17.01,0.3348,-0.4128,-0.0812,4320.154486873881,0,0,0.26796
S_240,2026-03-01,51.24,17.01,0.3548,-0.4368,-0.0731,4320.154486873881,0,0,0.2772
S_241,2023-06-01,50.96,17.03,0.5709,-0.5692,0.1421,9205.759974995748,0,0,0.42811
S_241,2023-07-01,50.96,17.03,0.7007,-0.6581,0.3105,9205.759974995748,0,0,0.53441
S_241,2023-08-01,50.96,17.03,0.6361,-0.6143,0.1743,9205.759974995748,0,0,0.46055
S_241,2023-09-01,50.96,17.03,0.6511,-0.6305,0.194,9205.759974995748,0,0,0.47293
S_241,2023-10-01,50.96,17.03,0.5793,-0.5766,0.0706,9205.759974995748,0,0,0.40203
S_241,2023-11-01,50.96,17.03,0.5362,-0.5191,0.1873,9205.759974995748,0,0,0.43578
S_241,2023-12-01,50.96,17.03,0.3744,-0.4157,-0.0451,9205.759974995748,0,0,0.29428
S_241,2024-01-01,50.96,17.03,0.1589,-0.1803,0.5498,9205.759974995748,0,0,0.46759
S_241,2024-02-01,50.96,17.03,0.4208,-0.614,-0.112,9205.759974995748,0,0,0.28144
S_241,2024-03-01,50.96,17.03,0.4738,-0.4755,0.0527,9205.759974995748,0,0,0.36322
S_241,2024-04-01,50.96,17.03,0.4028,-0.4387,-0.034,9205.759974995748,0,0,0.30724
S_241,2024-05-01,50.96,17.03,0.5296,-0.5362,0.098,9205.759974995748,0,0,0.39808
S_241,2024-06-01,50.96,17.03,0.6199,-0.5924,0.1531,9205.759974995748,0,0,0.44721
S_241,2024-07-01,50.96,17.03,0.6097,-0.6051,0.1403,9205.759974995748,0,0,0.43903000000000003
S_241,2024-08-01,50.96,17.03,0.6412,-0.6123,0.1559,9205.759974995748,0,0,0.45472
S_241,2024-09-01,50.96,17.03,0.4577,-0.5086,-0.0225,9205.759974995748,0,0,0.32831
S_241,2024-10-01,50.96,17.03,0.3837,-0.4689,-0.1269,9205.759974995748,0,0,0.26435
S_241,2024-11-01,50.96,17.03,0.4387,-0.4948,-0.0628,9205.759974995748,0,0,0.30649
S_241,2024-12-01,50.96,17.03,0.3863,-0.3905,0.0344,9205.759974995748,0,0,0.32965
S_241,2025-01-01,50.96,17.03,0.4626,-0.5238,-0.0031,9205.759974995748,0,0,0.33754
S_241,2025-02-01,50.96,17.03,0.4503,-0.5054,-0.0595,9205.759974995748,0,0,0.31129
S_241,2025-03-01,50.96,17.03,0.4615,-0.4996,-0.0532,9205.759974995748,0,0,0.31717
S_241,2025-04-01,50.96,17.03,0.6999,-0.6626,0.2967,9205.759974995748,0,0,0.5286500000000001
S_241,2025-05-01,50.96,17.03,0.6863,-0.6472,0.2985,9205.759974995748,0,0,0.52529
S_241,2025-06-01,50.96,17.03,0.7309,-0.6823,0.3936,9205.759974995748,0,0,0.5767100000000001
S_241,2025-07-01,50.96,17.03,0.6017,-0.5904,0.3223,9205.759974995748,0,0,0.50943
S_241,2025-08-01,50.96,17.03,0.4272,-0.478,0.0099,9205.759974995748,0,0,0.33211999999999997
S_241,2025-09-01,50.96,17.03,0.4801,-0.5033,-0.0276,9205.759974995748,0,0,0.33299
S_241,2025-10-01,50.96,17.03,0.244,-0.249,0.0503,9205.759974995748,0,0,0.29332
S_241,2025-11-01,50.96,17.03,0.5049,-0.5302,0.0149,9205.759974995748,0,0,0.35743
S_241,2025-12-01,50.96,17.03,0.5111,-0.5698,0.0203,9205.759974995748,0,0,0.36145
S_241,2026-01-01,50.96,17.03,0.3767,-0.4961,-0.1501,9205.759974995748,0,0,0.25297
S_241,2026-02-01,50.96,17.03,0.2984,-0.4167,-0.2369,9205.759974995748,0,0,0.19476
S_241,2026-03-01,50.96,17.03,0.317,-0.4358,-0.2277,9205.759974995748,0,0,0.20402
S_242,2023-06-01,50.98,17.03,0.5664,-0.5543,0.1209,6980.9290012326765,0,0,0.41828
S_242,2023-07-01,50.98,17.03,0.672,-0.6223,0.2838,6980.9290012326765,0,0,0.51512
S_242,2023-08-01,50.98,17.03,0.6804,-0.6368,0.2456,6980.9290012326765,0,0,0.50236
S_242,2023-09-01,50.98,17.03,0.7,-0.6567,0.2757,6980.9290012326765,0,0,0.5202800000000001
S_242,2023-10-01,50.98,17.03,0.6703,-0.6274,0.1672,6980.9290012326765,0,0,0.46797
S_242,2023-11-01,50.98,17.03,0.541,-0.5214,0.1468,6980.9290012326765,0,0,0.42102
S_242,2023-12-01,50.98,17.03,0.4017,-0.4474,-0.009,6980.9290012326765,0,0,0.31691
S_242,2024-01-01,50.98,17.03,0.146,-0.1723,0.5481,6980.9290012326765,0,0,0.46304
S_242,2024-02-01,50.98,17.03,0.4123,-0.6558,-0.1522,6980.9290012326765,0,0,0.26281
S_242,2024-03-01,50.98,17.03,0.3925,-0.4137,-0.0475,6980.9290012326765,0,0,0.29875
S_242,2024-04-01,50.98,17.03,0.3414,-0.4007,-0.142,6980.9290012326765,0,0,0.24562
S_242,2024-05-01,50.98,17.03,0.4581,-0.4831,-0.0126,6980.9290012326765,0,0,0.33239
S_242,2024-06-01,50.98,17.03,0.6188,-0.5823,0.108,6980.9290012326765,0,0,0.42884
S_242,2024-07-01,50.98,17.03,0.6783,-0.6472,0.2189,6980.9290012326765,0,0,0.49105000000000004
S_242,2024-08-01,50.98,17.03,0.6856,-0.644,0.2221,6980.9290012326765,0,0,0.49452
S_242,2024-09-01,50.98,17.03,0.4402,-0.508,-0.0434,6980.9290012326765,0,0,0.3147
S_242,2024-10-01,50.98,17.03,0.3437,-0.4404,-0.1787,6980.9290012326765,0,0,0.23163
S_242,2024-11-01,50.98,17.03,0.4527,-0.4911,-0.0833,6980.9290012326765,0,0,0.30249
S_242,2024-12-01,50.98,17.03,0.3902,-0.3869,0.0314,6980.9290012326765,0,0,0.32962
S_242,2025-01-01,50.98,17.03,0.4683,-0.5181,-0.0067,6980.9290012326765,0,0,0.33781000000000005
S_242,2025-02-01,50.98,17.03,0.4616,-0.5105,-0.0539,6980.9290012326765,0,0,0.31692
S_242,2025-03-01,50.98,17.03,0.4945,-0.5119,-0.0184,6980.9290012326765,0,0,0.34099
S_242,2025-04-01,50.98,17.03,0.6958,-0.6566,0.2668,6980.9290012326765,0,0,0.51546
S_242,2025-05-01,50.98,17.03,0.6862,-0.6447,0.2712,6980.9290012326765,0,0,0.51434
S_242,2025-06-01,50.98,17.03,0.7251,-0.6749,0.402,6980.9290012326765,0,0,0.57833
S_242,2025-07-01,50.98,17.03,0.6253,-0.5943,0.3403,6980.9290012326765,0,0,0.5237099999999999
S_242,2025-08-01,50.98,17.03,0.4368,-0.4833,0.0251,6980.9290012326765,0,0,0.34108
S_242,2025-09-01,50.98,17.03,0.5239,-0.5198,0.0001,6980.9290012326765,0,0,0.35721
S_242,2025-10-01,50.98,17.03,0.232,-0.2296,0.0691,6980.9290012326765,0,0,0.29724
S_242,2025-11-01,50.98,17.03,0.6884,-0.6171,0.2114,6980.9290012326765,0,0,0.49108
S_242,2025-12-01,50.98,17.03,0.6142,-0.6092,0.1684,6980.9290012326765,0,0,0.45161999999999997
S_242,2026-01-01,50.98,17.03,0.4441,-0.5309,-0.0732,6980.9290012326765,0,0,0.30395
S_242,2026-02-01,50.98,17.03,0.3252,-0.4365,-0.2214,6980.9290012326765,0,0,0.209
S_242,2026-03-01,50.98,17.03,0.342,-0.4556,-0.2075,6980.9290012326765,0,0,0.21960000000000002
S_243,2023-06-01,51.0,17.03,0.4742,-0.4975,-0.0306,4756.164058545855,0,0,0.33002
S_243,2023-07-01,51.0,17.03,0.6919,-0.6708,0.2753,4756.164058545855,0,0,0.51769
S_243,2023-08-01,51.0,17.03,0.6976,-0.6549,0.2291,4756.164058545855,0,0,0.50092
S_243,2023-09-01,51.0,17.03,0.6999,-0.6623,0.2341,4756.164058545855,0,0,0.50361
S_243,2023-10-01,51.0,17.03,0.5321,-0.5466,-0.0013,4756.164058545855,0,0,0.35911000000000004
S_243,2023-11-01,51.0,17.03,0.2299,-0.3188,-0.1206,4756.164058545855,0,0,0.22072999999999998
S_243,2023-12-01,51.0,17.03,0.2931,-0.3595,-0.1644,4756.164058545855,0,0,0.22217000000000003
S_243,2024-01-01,51.0,17.03,0.0905,-0.1246,0.5528,4756.164058545855,0,0,0.44827
S_243,2024-02-01,51.0,17.03,0.4178,-0.742,-0.2331,4756.164058545855,0,0,0.23210000000000003
S_243,2024-03-01,51.0,17.03,0.3541,-0.372,-0.1535,4756.164058545855,0,0,0.24483000000000002
S_243,2024-04-01,51.0,17.03,0.443,-0.4697,-0.0389,4756.164058545855,0,0,0.31734
S_243,2024-05-01,51.0,17.03,0.418,-0.4611,-0.1017,4756.164058545855,0,0,0.28472
S_243,2024-06-01,51.0,17.03,0.657,-0.5975,0.1716,4756.164058545855,0,0,0.46574
S_243,2024-07-01,51.0,17.03,0.7095,-0.6562,0.2959,4756.164058545855,0,0,0.53121
S_243,2024-08-01,51.0,17.03,0.7153,-0.653,0.3054,4756.164058545855,0,0,0.5367500000000001
S_243,2024-09-01,51.0,17.03,0.5461,-0.5509,0.0744,4756.164058545855,0,0,0.39359
S_243,2024-10-01,51.0,17.03,0.4826,-0.5272,-0.0422,4756.164058545855,0,0,0.32789999999999997
S_243,2024-11-01,51.0,17.03,0.3899,-0.4564,-0.1567,4756.164058545855,0,0,0.25429
S_243,2024-12-01,51.0,17.03,0.317,-0.3254,-0.0285,4756.164058545855,0,0,0.2837
S_243,2025-01-01,51.0,17.03,0.4088,-0.4819,-0.0741,4756.164058545855,0,0,0.29300000000000004
S_243,2025-02-01,51.0,17.03,0.4191,-0.4789,-0.1325,4756.164058545855,0,0,0.27273
S_243,2025-03-01,51.0,17.03,0.4821,-0.5009,-0.0644,4756.164058545855,0,0,0.31887
S_243,2025-04-01,51.0,17.03,0.7418,-0.6891,0.3565,4756.164058545855,0,0,0.56514
S_243,2025-05-01,51.0,17.03,0.7245,-0.6731,0.3556,4756.164058545855,0,0,0.55959
S_243,2025-06-01,51.0,17.03,0.7029,-0.6562,0.393,4756.164058545855,0,0,0.5680700000000001
S_243,2025-07-01,51.0,17.03,0.5501,-0.5509,0.3032,4756.164058545855,0,0,0.48631
S_243,2025-08-01,51.0,17.03,0.3695,-0.4419,-0.0471,4756.164058545855,0,0,0.29201
S_243,2025-09-01,51.0,17.03,0.4332,-0.4599,-0.1047,4756.164058545855,0,0,0.28808
S_243,2025-10-01,51.0,17.03,0.2365,-0.2276,0.0875,4756.164058545855,0,0,0.30595
S_243,2025-11-01,51.0,17.03,0.5933,-0.5565,0.0888,4756.164058545855,0,0,0.41351000000000004
S_243,2025-12-01,51.0,17.03,0.5684,-0.5713,0.1272,4756.164058545855,0,0,0.4214
S_243,2026-01-01,51.0,17.03,0.3809,-0.5035,-0.1177,4756.164058545855,0,0,0.26719000000000004
S_243,2026-02-01,51.0,17.03,0.2809,-0.4073,-0.2346,4756.164058545855,0,0,0.19043
S_243,2026-03-01,51.0,17.03,0.2976,-0.4265,-0.2218,4756.164058545855,0,0,0.20056
S_244,2023-06-01,51.02,17.03,0.5591,-0.5522,0.0991,2531.6591433168446,0,0,0.40737
S_244,2023-07-01,51.02,17.03,0.6621,-0.6365,0.2703,2531.6591433168446,0,0,0.50675
S_244,2023-08-01,51.02,17.03,0.6567,-0.6178,0.1969,2531.6591433168446,0,0,0.47576999999999997
S_244,2023-09-01,51.02,17.03,0.6673,-0.6335,0.2098,2531.6591433168446,0,0,0.48411
S_244,2023-10-01,51.02,17.03,0.5732,-0.5634,0.0759,2531.6591433168446,0,0,0.40232
S_244,2023-11-01,51.02,17.03,0.4065,-0.4348,0.0161,2531.6591433168446,0,0,0.32838999999999996
S_244,2023-12-01,51.02,17.03,0.3397,-0.3955,-0.1094,2531.6591433168446,0,0,0.25815
S_244,2024-01-01,51.02,17.03,0.1141,-0.1468,0.5478,2531.6591433168446,0,0,0.45335
S_244,2024-02-01,51.02,17.03,0.41,-0.6687,-0.2122,2531.6591433168446,0,0,0.23812
S_244,2024-03-01,51.02,17.03,0.4155,-0.4178,-0.0702,2531.6591433168446,0,0,0.29657
S_244,2024-04-01,51.02,17.03,0.4566,-0.4717,-0.0109,2531.6591433168446,0,0,0.33262
S_244,2024-05-01,51.02,17.03,0.5123,-0.5215,0.0314,2531.6591433168446,0,0,0.36624999999999996
S_244,2024-06-01,51.02,17.03,0.6527,-0.6002,0.1827,2531.6591433168446,0,0,0.46889
S_244,2024-07-01,51.02,17.03,0.6232,-0.6005,0.1804,2531.6591433168446,0,0,0.45912000000000003
S_244,2024-08-01,51.02,17.03,0.6322,-0.6,0.1758,2531.6591433168446,0,0,0.45998
S_244,2024-09-01,51.02,17.03,0.5392,-0.5498,0.0512,2531.6591433168446,0,0,0.38224
S_244,2024-10-01,51.02,17.03,0.5149,-0.5499,0.0072,2531.6591433168446,0,0,0.35735
S_244,2024-11-01,51.02,17.03,0.4487,-0.4904,-0.0517,2531.6591433168446,0,0,0.31393
S_244,2024-12-01,51.02,17.03,0.3418,-0.3484,0.0059,2531.6591433168446,0,0,0.3049
S_244,2025-01-01,51.02,17.03,0.4139,-0.4819,-0.0497,2531.6591433168446,0,0,0.30429
S_244,2025-02-01,51.02,17.03,0.4108,-0.4744,-0.1079,2531.6591433168446,0,0,0.28008
S_244,2025-03-01,51.02,17.03,0.4418,-0.482,-0.0843,2531.6591433168446,0,0,0.29882
S_244,2025-04-01,51.02,17.03,0.6681,-0.6317,0.2483,2531.6591433168446,0,0,0.49975
S_244,2025-05-01,51.02,17.03,0.648,-0.611,0.2457,2531.6591433168446,0,0,0.49268
S_244,2025-06-01,51.02,17.03,0.7013,-0.655,0.3548,2531.6591433168446,0,0,0.5523100000000001
S_244,2025-07-01,51.02,17.03,0.5915,-0.5801,0.2852,2531.6591433168446,0,0,0.49153
S_244,2025-08-01,51.02,17.03,0.4727,-0.5042,0.0483,2531.6591433168446,0,0,0.36113
S_244,2025-09-01,51.02,17.03,0.4794,-0.4978,-0.039,2531.6591433168446,0,0,0.32822
S_244,2025-10-01,51.02,17.03,0.2364,-0.2276,0.0852,2531.6591433168446,0,0,0.305
S_244,2025-11-01,51.02,17.03,0.4769,-0.5102,-0.0184,2531.6591433168446,0,0,0.33571
S_244,2025-12-01,51.02,17.03,0.5225,-0.5657,0.0581,2531.6591433168446,0,0,0.37999
S_244,2026-01-01,51.02,17.03,0.4014,-0.5063,-0.1119,2531.6591433168446,0,0,0.27566
S_244,2026-02-01,51.02,17.03,0.3179,-0.422,-0.2048,2531.6591433168446,0,0,0.21345
S_244,2026-03-01,51.02,17.03,0.3375,-0.4439,-0.1929,2531.6591433168446,0,0,0.22409
S_245,2023-06-01,51.04,17.03,0.5646,-0.5454,0.1628,313.16913283537696,0,0,0.2971338265670754
S_245,2023-07-01,51.04,17.03,0.5721,-0.5587,0.1903,313.16913283537696,0,0,0.3103838265670754
S_245,2023-08-01,51.04,17.03,0.5471,-0.5193,0.1231,313.16913283537696,0,0,0.2760038265670754
S_245,2023-09-01,51.04,17.03,0.591,-0.5663,0.1614,313.16913283537696,0,0,0.30449382656707535
S_245,2023-10-01,51.04,17.03,0.5387,-0.5255,0.0926,313.16913283537696,0,0,0.2612838265670754
S_245,2023-11-01,51.04,17.03,0.4268,-0.4263,0.0629,313.16913283537696,0,0,0.2158338265670754
S_245,2023-12-01,51.04,17.03,0.3669,-0.4052,-0.0381,313.16913283537696,0,0,0.1574638265670754
S_245,2024-01-01,51.04,17.03,0.1641,-0.1884,0.4719,313.16913283537696,0,0,0.3006238265670754
S_245,2024-02-01,51.04,17.03,0.3796,-0.525,-0.1342,313.16913283537696,0,0,0.12283382656707538
S_245,2024-03-01,51.04,17.03,0.4037,-0.4156,0.0217,313.16913283537696,0,0,0.19242382656707538
