Sektor_ID,Lat,Lon,Data,NDVI,NDWI,NDMI
S_4,51.09,16.81,2025-06-11,0.74,-0.6767,0.3085
S_4,51.09,16.81,2025-06-16,0.7956,-0.7188,0.3809
S_4,51.09,16.81,2025-06-21,,,
S_4,51.09,16.81,2025-06-26,0.7316,-0.6918,0.2821
S_4,51.09,16.81,2025-07-01,0.6837,-0.6324,0.3009
S_4,51.09,16.81,2025-07-06,0.5747,-0.5678,0.1997
S_4,51.09,16.81,2025-07-11,,,
S_4,51.09,16.81,2025-07-16,0.6749,-0.6319,0.2191
S_4,51.09,16.81,2025-07-21,0.4584,-0.3997,0.2153
S_4,51.09,16.81,2025-07-26,0.7339,-0.6753,0.2639
S_4,51.09,16.81,2025-07-31,,,
S_4,51.09,16.81,2025-08-05,0.7194,-0.6551,0.2809
S_4,51.09,16.81,2025-08-10,0.734,-0.6809,0.2454
S_4,51.09,16.81,2025-08-15,0.7399,-0.6817,0.2809
S_4,51.09,16.81,2025-08-20,0.7082,-0.6507,0.2859
S_4,51.09,16.81,2025-08-25,,,
S_4,51.09,16.81,2025-08-30,0.6932,-0.6502,0.2092
S_4,51.09,16.81,2025-09-04,,,
S_4,51.09,16.81,2025-09-09,0.7234,-0.6899,0.2291
S_4,51.09,16.81,2025-09-14,0.3045,-0.3139,0.0304
S_4,51.09,16.81,2025-09-19,0.7065,-0.6613,0.1845
S_4,51.09,16.81,2025-09-24,0.7015,-0.6622,0.2085
S_4,51.09,16.81,2025-09-29,,,
S_4,51.09,16.81,2025-10-04,,,
S_4,51.09,16.81,2025-10-09,,,
S_4,51.09,16.81,2025-10-14,0.6286,-0.6155,0.1532
S_4,51.09,16.81,2025-10-19,,,
S_4,51.09,16.81,2025-10-24,,,
S_4,51.09,16.81,2025-10-29,,,
S_4,51.09,16.81,2025-11-03,0.5166,-0.591,0.006
S_4,51.09,16.81,2025-11-08,,,
S_4,51.09,16.81,2025-11-13,,,
S_4,51.09,16.81,2025-11-18,,,
S_4,51.09,16.81,2025-11-23,,,
S_4,51.09,16.81,2025-11-28,,,
S_4,51.09,16.81,2025-12-03,,,
S_4,51.09,16.81,2025-12-08,0.435,-0.5179,-0.042
S_4,51.09,16.81,2025-12-13,0.481,-0.5824,0.0272
S_4,51.09,16.81,2025-12-18,,,
S_4,51.09,16.81,2025-12-23,,,
S_4,51.09,16.81,2025-12-28,0.4148,-0.4986,0.0311
S_4,51.09,16.81,2026-01-02,,,
S_4,51.09,16.81,2026-01-07,,,
S_4,51.09,16.81,2026-01-12,,,
S_4,51.09,16.81,2026-01-22,,,
S_4,51.09,16.81,2026-02-01,,,
S_4,51.09,16.81,2026-02-06,,,
S_4,51.09,16.81,2026-02-11,,,
S_4,51.09,16.81,2026-02-16,,,
S_4,51.09,16.81,2026-02-21,,,
S_4,51.09,16.81,2026-02-26,0.3441,-0.456,-0.1197
S_4,51.09,16.81,2026-03-03,0.3401,-0.4379,-0.1113
S_4,51.09,16.81,2026-03-08,0.1716,-0.1555,0.0342
S_4,51.09,16.81,2026-03-13,0.2665,-0.2685,0.0316
S_4,51.09,16.81,2026-03-18,0.3334,-0.3621,-0.002
S_4,51.09,16.81,2026-03-23,0.2643,-0.258,0.0103
S_4,51.09,16.81,2026-04-02,0.4073,-0.4413,0.0016
S_4,51.09,16.81,2026-04-07,,,
S_4,51.09,16.81,2026-04-12,0.4266,-0.4454,0.0247
S_5,51.11,16.81,2025-06-01,0.6305,-0.5859,0.222
S_5,51.11,16.81,2025-06-06,,,
S_5,51.11,16.81,2025-06-11,0.6379,-0.6012,0.2208
S_5,51.11,16.81,2025-06-16,0.6022,-0.5706,0.2176
S_5,51.11,16.81,2025-06-21,,,
S_5,51.11,16.81,2025-06-26,0.646,-0.6221,0.2105
S_5,51.11,16.81,2025-07-01,0.5937,-0.5775,0.162
S_5,51.11,16.81,2025-07-06,,,
S_5,51.11,16.81,2025-07-11,,,
S_5,51.11,16.81,2025-07-16,0.6746,-0.6172,0.244
