ID_mpwik,geometry
862042,POINT (6428594.1 5673297.19)
862044,POINT (6428604.91 5673244.64)
862045,POINT (6428610.57 5673204.93)
862046,POINT (6428616.11 5673166.89)
685719,POINT (6431845.32 5669880.1)
685723,POINT (6426526.14 5663278.98)
296821,POINT (6427867.35 5666388.18)
296831,POINT (6427972.38 5666549.79)
296833,POINT (6427713.73 5666584.45)
685733,POINT (6438983.74 5670112.64)
685735,POINT (6439142.92 5670130.14)
685737,POINT (6432256.93 5660173.95)
685741,POINT (6427489.53 5668016.07)
685745,POINT (6428411.41 5660321.91)
689435,POINT (6432392.35 5669671.43)
689437,POINT (6432378.89 5669678.04)
689439,POINT (6432190.54 5665570.96)
689443,POINT (6426028.08 5662879.68)
689445,POINT (6426052.54 5662857.74)
686181,POINT (6428703.68 5659071.47)
686183,POINT (6428719.96 5664752.59)
693735,POINT (6421036.41 5668212.64)
693737,POINT (6421066.87 5668211.99)
309185,POINT (6421993.44 5664126.24)
693211,POINT (6425388.32 5669224.43)
693741,POINT (6421061.04 5668291.7)
310073,POINT (6438169.1 5668494.33)
693743,POINT (6427337.01 5667729.77)
310079,POINT (6438196.49 5668488.82)
693745,POINT (6427478.68 5667731.03)
693747,POINT (6427497.38 5667634.95)
310087,POINT (6431809.77 5665142.01)
693749,POINT (6427354.92 5667627.71)
693751,POINT (6427458.36 5667560.74)
693753,POINT (6428605.76 5667538.03)
693755,POINT (6428579.5 5667553.89)
693761,POINT (6429557.61 5667998.43)
693765,POINT (6429534.12 5667981.13)
693769,POINT (6429430.06 5667619.14)
693771,POINT (6429383.35 5667678.24)
691785,POINT (6425562.92 5666165.96)
306953,POINT (6436374.55 5663818.02)
691791,POINT (6428272.59 5667494.15)
691793,POINT (6428223.47 5667339.44)
691795,POINT (6428462.93 5667514.19)
306961,POINT (6433415.6 5666049.36)
306963,POINT (6433367.43 5666090.51)
691797,POINT (6428519.39 5667485.46)
691799,POINT (6428249.53 5667498.86)
691801,POINT (6428549.56 5667493.6)
691803,POINT (6428625.27 5667505.22)
686161,POINT (6428140.52 5662759.73)
699581,POINT (6428430.38 5662725.35)
319117,POINT (6430485.91 5658365.37)
699585,POINT (6428456.96 5662619.97)
702195,POINT (6434590.15 5661184.13)
323341,POINT (6429283.16 5665158.94)
317893,POINT (6424790.26 5669718.59)
698845,POINT (6432106.71 5663025.22)
317905,POINT (6424837.37 5669722.72)
698849,POINT (6429624.17 5662154.64)
698851,POINT (6429869.87 5662384.4)
317913,POINT (6431615.56 5664995.92)
698853,POINT (6429927.13 5662502.71)
698855,POINT (6430007.86 5662486.96)
698857,POINT (6430045.99 5662458.29)
317925,POINT (6433180.28 5665800.05)
698859,POINT (6430304.23 5662441.84)
698861,POINT (6430365.57 5662340.56)
698863,POINT (6430112.71 5662399.32)
698867,POINT (6429923.34 5661749.62)
317943,POINT (6430581.93 5665075.16)
317947,POINT (6428244.36 5659017.62)
700067,POINT (6433532.16 5663717.78)
700069,POINT (6433547.78 5663740.97)
700071,POINT (6433614.67 5663851.85)
700551,POINT (6433246.6 5662103.44)
700553,POINT (6433121.78 5661979.1)
312723,POINT (6428679.03 5666159.48)
299993,POINT (6433805.56 5667289.39)
687701,POINT (6431653.95 5665923.45)
299999,POINT (6427390.74 5660332.51)
687703,POINT (6436726.27 5666229.79)
300005,POINT (6430815.32 5659405.86)
687709,POINT (6434759.54 5666825.58)
687711,POINT (6423863.82 5671588.25)
687719,POINT (6435578.8 5658787.15)
688015,POINT (6431504.74 5658796.49)
688017,POINT (6423050.24 5668410.02)
300479,POINT (6439861.92 5664139.09)
300481,POINT (6435401.4 5660875.77)
688019,POINT (6423216.59 5668380.7)
876013,POINT (6439472.03 5669513.33)
688025,POINT (6423112.84 5668181.92)
296857,POINT (6433421.53 5657426.39)
876015,POINT (6431163.15 5662044.68)
685749,POINT (6424210.67 5665952.33)
686173,POINT (6433281.52 5661479.92)
876016,POINT (6435179.08 5664701.35)
297583,POINT (6430394.9 5660501.16)
686177,POINT (6431645.89 5666393.46)
686179,POINT (6431646.71 5666385.87)
297589,POINT (6430412.29 5660549.12)
297613,POINT (6427289.14 5661531.42)
686189,POINT (6431959.97 5660207.36)
297621,POINT (6433264.86 5667387.45)
297623,POINT (6432415.18 5669512.93)
686191,POINT (6432157.5 5660455.86)
686193,POINT (6432195.44 5660480.78)
876018,POINT (6431189.76 5660662.42)
876019,POINT (6432303.24 5668803.08)
876020,POINT (6431841.07 5657365.23)
876021,POINT (6432761.5 5662689.22)
876022,POINT (6432404.43 5664787.56)
876023,POINT (6429438.54 5664054.5)
876024,POINT (6432201.64 5668040.45)
876026,POINT (6435253.21 5663940.74)
876027,POINT (6432561.74 5666327.08)
876028,POINT (6428617.64 5666223.82)
876030,POINT (6427179.99 5659964.74)
876031,POINT (6426631.02 5660160.99)
876032,POINT (6432118.33 5661722.44)
686201,POINT (6427926.39 5663907.94)
297645,POINT (6432522.71 5661408.47)
297653,POINT (6425874.06 5668682.46)
298367,POINT (6435758.23 5663866.33)
689939,POINT (6434965.01 5663915.3)
689941,POINT (6434963.36 5663897.94)
689953,POINT (6435224.19 5661133.93)
689957,POINT (6430743.53 5658364.62)
689457,POINT (6427225.63 5660289.74)
689463,POINT (6425861.97 5662591.97)
689465,POINT (6425789.14 5662543.47)
291685,POINT (6423044.68 5666483.28)
292395,POINT (6433910.55 5665035.29)
689905,POINT (6436160.6 5660063.98)
292401,POINT (6428226.73 5666201.79)
848182,POINT (6425405.66 5669147.17)
848183,POINT (6425409.28 5669147.58)
871851,POINT (6429475.9 5667948.64)
689919,POINT (6429738.96 5658906.75)
689925,POINT (6430236.54 5658755.91)
848186,POINT (6425421.49 5669160.38)
292439,POINT (6437764.64 5670193.73)
292441,POINT (6435269.11 5664289.67)
848187,POINT (6425433.05 5669139.21)
848188,POINT (6425423.18 5669171.6)
295421,POINT (6437814.55 5663565.27)
295425,POINT (6437823.99 5663574.3)
294451,POINT (6431138.75 5659080.43)
312735,POINT (6428669.24 5666165.39)
312737,POINT (6428664.32 5666163.84)
871868,POINT (6425003.81 5669515.14)
871869,POINT (6425001.27 5669512.96)
871870,POINT (6425033.38 5669476.24)
707757,POINT (6431755.47 5665951.81)
707759,POINT (6431788.94 5665888.61)
707761,POINT (6431793.84 5665870.75)
707763,POINT (6431799.65 5665844.46)
707765,POINT (6431737.94 5665895.24)
332143,POINT (6432215.4 5660045.73)
706693,POINT (6433787.72 5664354.42)
707771,POINT (6431658.55 5665736.95)
707775,POINT (6425162.3 5669945.08)
707779,POINT (6436887.39 5666167.22)
332171,POINT (6432744.12 5662525.19)
332175,POINT (6432142.05 5662935.26)
707783,POINT (6436790.21 5666066.36)
707785,POINT (6436792.54 5666165.33)
707791,POINT (6436649.93 5666265.09)
332191,POINT (6427077.2 5664118.13)
332195,POINT (6427119.42 5664099)
707795,POINT (6436774.61 5666287.94)
707797,POINT (6436787.7 5666211.19)
707799,POINT (6436904.84 5666307.23)
332209,POINT (6427102.13 5664127.09)
707801,POINT (6436932.24 5666288.69)
860092,POINT (6424419.38 5665863.88)
860093,POINT (6424418.32 5665857.9)
860094,POINT (6424432.27 5665855.36)
860095,POINT (6424443.44 5665853.24)
860096,POINT (6424414.59 5665841.21)
860097,POINT (6424410.7 5665827.78)
860098,POINT (6424422.4 5665827.34)
860099,POINT (6424428.6 5665831.72)
860100,POINT (6424449.49 5665852.26)
860110,POINT (6428098.56 5660415.12)
860111,POINT (6428108.87 5660422.47)
860112,POINT (6428087.98 5660423.97)
860113,POINT (6428108.24 5660435.46)
860114,POINT (6432163.98 5667992.73)
332215,POINT (6435036.74 5664462.48)
332217,POINT (6439395.15 5668247.25)
707803,POINT (6436972.34 5666207.72)
332223,POINT (6420895.15 5668354.03)
318499,POINT (6427960.03 5659498.09)
699219,POINT (6431170.99 5662367.44)
688061,POINT (6430322.84 5664876.32)
688065,POINT (6430367.14 5664918.67)
688067,POINT (6431573.89 5658908.29)
688359,POINT (6429397.52 5661203.16)
301007,POINT (6434002.73 5666276.47)
688363,POINT (6430324.85 5659125.09)
688367,POINT (6434520.18 5664629.93)
688371,POINT (6436535.32 5663715.68)
688379,POINT (6432805.82 5665139.16)
688381,POINT (6432917.26 5665281.3)
860448,POINT (6430027.12 5661652.56)
860449,POINT (6430030.9 5661653.84)
860450,POINT (6430036.47 5661651.41)
860451,POINT (6430045.49 5661647.12)
862047,POINT (6428622.17 5673164.02)
862048,POINT (6428621.41 5673162.12)
862725,POINT (6427978.56 5664874.17)
862726,POINT (6427952.07 5664873.26)
840214,POINT (6434112.13 5667132.46)
840271,POINT (6424508.28 5670605.83)
298381,POINT (6426615.86 5666329.23)
686683,POINT (6431081.26 5671880.33)
686691,POINT (6432699.13 5664070.78)
688079,POINT (6435998.93 5665865.59)
688081,POINT (6421983.42 5668856.41)
687473,POINT (6428372.65 5662775.61)
686705,POINT (6427288.91 5666441.08)
686707,POINT (6434090.79 5663709.98)
686711,POINT (6436955.41 5666098.69)
686713,POINT (6437023.2 5665958.64)
686715,POINT (6437019.38 5665978.48)
840313,POINT (6421802.18 5664662.33)
298447,POINT (6434992.38 5668943.36)
840314,POINT (6421712.61 5664708.1)
840359,POINT (6431970.4 5663862.84)
690359,POINT (6426341.27 5663991.94)
690361,POINT (6426381.54 5663960.53)
690363,POINT (6426199.2 5663929.38)
690365,POINT (6426108.16 5663876.13)
293289,POINT (6435386.74 5659355.75)
293291,POINT (6435398.63 5659391.95)
293295,POINT (6435370.19 5659326.39)
293301,POINT (6435721.28 5659195.01)
690373,POINT (6438162.28 5669674.9)
840539,POINT (6433727.28 5667047.45)
840540,POINT (6434569.02 5666797.49)
293215,POINT (6434845.16 5661244.3)
293217,POINT (6434877.71 5661222.8)
293219,POINT (6434864.56 5661206.96)
293221,POINT (6435079.19 5661224.86)
690337,POINT (6431825.29 5668411.84)
690339,POINT (6432980.91 5665546.32)
690341,POINT (6435215.65 5664913.74)
690343,POINT (6435144.65 5664902.28)
690345,POINT (6435156.24 5664903.76)
690347,POINT (6426062.31 5663888.8)
293243,POINT (6436558.48 5660026.69)
904030,POINT (6435962.95 5667912.22)
904032,POINT (6435976.14 5667917.16)
293251,POINT (6423076.33 5669883.4)
690353,POINT (6426244.55 5663832.3)
690355,POINT (6426295.11 5664015.08)
690357,POINT (6426269.91 5664020.77)
691187,POINT (6441242.32 5662427.84)
691189,POINT (6441307.7 5662354.71)
691191,POINT (6421747.43 5668350.28)
691193,POINT (6435238.71 5658728.98)
691195,POINT (6422716.06 5667287.81)
295015,POINT (6437599.69 5663356.03)
295017,POINT (6437618.02 5663352.49)
691201,POINT (6434538.25 5667729.84)
691203,POINT (6434157.33 5657936.69)
688409,POINT (6441201.25 5662507.63)
689659,POINT (6432741.78 5661811.75)
689661,POINT (6432861.52 5661780.3)
699221,POINT (6431163.87 5662416.27)
699223,POINT (6431183.71 5662441.19)
700817,POINT (6430353.38 5662557.97)
321127,POINT (6440352.94 5663730.58)
700819,POINT (6430583.57 5662923.36)
700821,POINT (6430775.75 5662909.9)
700823,POINT (6430768.33 5662938.27)
321137,POINT (6423206.32 5666467.76)
700825,POINT (6430660.92 5662813.1)
321145,POINT (6431803.85 5663807.53)
700827,POINT (6430533.52 5662780.47)
700829,POINT (6430715.2 5662853.85)
700831,POINT (6430787.38 5662777.36)
700319,POINT (6429377 5662933.14)
700835,POINT (6429831.65 5661497.9)
700837,POINT (6429919.43 5661360.35)
321163,POINT (6427967.2 5664295.67)
699433,POINT (6427744.45 5660846.01)
699863,POINT (6427478.17 5662806.77)
699867,POINT (6427384.17 5662684.02)
699869,POINT (6427379.31 5662685.96)
699873,POINT (6427657.68 5662760.86)
699875,POINT (6427964.87 5662700.55)
699881,POINT (6427926.13 5662612.66)
319601,POINT (6432440.24 5660972.55)
319609,POINT (6432420.91 5660972.48)
319613,POINT (6432406.22 5660912.11)
319617,POINT (6432404.38 5660881.14)
700765,POINT (6433058.49 5663521.2)
811254,POINT (6433549.05 5663523.87)
687475,POINT (6428519.15 5662717.16)
687479,POINT (6433522.07 5664626.99)
687481,POINT (6433030.03 5659151.62)
299675,POINT (6427271.99 5661527.14)
687495,POINT (6428231.1 5659362.13)
687315,POINT (6433962.54 5666410.54)
686057,POINT (6426437.86 5660609.45)
686059,POINT (6426474.66 5660554.05)
686061,POINT (6426489.67 5660528.21)
860388,POINT (6434634.62 5659246.6)
861710,POINT (6432441.28 5658314.48)
861711,POINT (6432497.78 5658295.06)
861712,POINT (6432528.69 5658284.37)
861713,POINT (6432567.31 5658271.09)
861714,POINT (6432599.85 5658259.91)
861715,POINT (6432626.34 5658250.78)
686065,POINT (6432069.52 5668931.57)
686067,POINT (6423617.62 5669928.57)
875925,POINT (6432229.52 5668199.95)
300157,POINT (6438591.88 5669895.96)
687811,POINT (6431652.73 5669289.33)
687813,POINT (6436815.79 5663351.24)
687815,POINT (6432733.83 5659800.85)
687817,POINT (6432754.96 5659749.98)
300185,POINT (6431070.22 5662630.34)
687825,POINT (6433334.65 5660690.8)
687827,POINT (6433334.03 5660677.56)
693879,POINT (6427579.25 5667705.15)
691623,POINT (6423551.61 5666050.93)
691625,POINT (6423509.61 5665978.61)
691627,POINT (6423458.48 5665986.32)
875929,POINT (6432431.07 5665336.47)
691631,POINT (6424392.78 5665881.33)
875930,POINT (6425304.31 5665808.85)
295639,POINT (6434049.64 5661247.26)
691635,POINT (6424624.6 5665856.77)
691639,POINT (6424694.59 5665825.71)
875931,POINT (6421282.45 5664563.25)
875933,POINT (6433429.27 5662380.05)
875935,POINT (6434039.19 5666751)
875937,POINT (6427481.68 5659081.06)
875938,POINT (6427209.85 5659542.41)
875939,POINT (6428690.5 5664183.42)
875941,POINT (6438925.68 5669305.33)
875942,POINT (6431724.57 5663562.45)
875944,POINT (6431553.03 5663335.25)
875945,POINT (6433291.89 5664010.15)
691647,POINT (6424810.85 5665776.36)
691653,POINT (6425744.44 5667343.87)
875993,POINT (6423359.55 5671352.54)
691659,POINT (6426501.68 5667307.66)
691661,POINT (6426348.27 5667119.45)
691663,POINT (6426489.08 5667276.31)
295683,POINT (6428450.13 5659283.23)
691669,POINT (6426760.7 5667311.89)
691677,POINT (6426801.09 5667240.63)
691003,POINT (6427117.39 5666273.11)
691007,POINT (6432021.16 5668465.41)
689449,POINT (6427587.59 5661071.54)
689663,POINT (6426469.12 5662475.34)
689665,POINT (6426497.23 5662429.89)
689667,POINT (6435889.84 5666696.56)
875997,POINT (6429370.44 5663741.5)
875998,POINT (6429470.07 5664211.76)
875999,POINT (6422866.67 5664008.08)
876000,POINT (6425384.17 5670280.9)
876001,POINT (6426302.95 5668972.23)
876002,POINT (6431266.88 5664603.16)
876003,POINT (6429671.68 5668045.75)
876004,POINT (6431804.92 5666254.34)
876005,POINT (6434001.38 5664318.28)
876006,POINT (6435972.37 5663863.15)
876007,POINT (6422689.11 5669360.03)
876009,POINT (6434774.47 5660964.86)
876010,POINT (6438935.28 5669300.95)
876011,POINT (6431852.07 5669867.61)
876012,POINT (6421157.2 5667881.18)
689671,POINT (6435836.72 5666638.54)
689673,POINT (6429381.5 5664156.16)
689675,POINT (6429177.79 5663709.87)
689677,POINT (6427608.08 5666663.28)
689679,POINT (6427521.69 5666707.16)
292767,POINT (6434586.78 5663476.78)
307575,POINT (6431577.03 5664240.18)
846983,POINT (6421811.82 5668407.25)
846985,POINT (6432033.47 5665575.12)
692643,POINT (6426264.94 5668615.24)
685335,POINT (6432861.81 5660612.33)
685337,POINT (6432925.19 5660571.79)
296175,POINT (6432480.76 5659185.42)
685339,POINT (6432908.94 5660465.76)
691805,POINT (6428640.29 5667451.38)
321029,POINT (6430110.44 5659183.62)
700785,POINT (6426407.19 5663424.35)
321051,POINT (6437079.74 5665996.07)
700533,POINT (6430075.51 5662237.68)
700539,POINT (6430671.35 5662316.05)
320617,POINT (6426534.59 5665196.12)
700543,POINT (6430564.5 5662389.85)
320623,POINT (6426899.08 5665034.74)
700545,POINT (6432605.25 5662042.35)
700547,POINT (6432630.24 5662220.82)
699055,POINT (6433296.22 5662076.86)
699063,POINT (6427567.84 5661728.55)
699065,POINT (6427518.8 5661555.23)
699067,POINT (6428188.08 5661878.05)
699069,POINT (6428821.72 5661777.81)
699073,POINT (6428477.42 5661894.06)
699079,POINT (6428875.79 5661984.44)
699081,POINT (6429031 5661954.66)
696529,POINT (6427424.42 5664563.6)
696535,POINT (6428026.14 5664567.13)
696537,POINT (6427929.4 5664647.3)
696539,POINT (6427947.58 5664557.2)
320631,POINT (6428128.71 5659106.1)
700557,POINT (6431149.3 5663581.12)
693881,POINT (6431636.76 5669142.41)
693883,POINT (6431793.38 5668995.28)
693885,POINT (6431926.03 5669202.1)
693887,POINT (6431915.22 5669191.39)
310329,POINT (6438879.08 5669248.03)
693739,POINT (6421287.24 5668280.51)
693905,POINT (6431843.93 5669082.07)
310349,POINT (6435738.11 5661087.33)
693915,POINT (6431976.81 5669171.24)
693917,POINT (6432567.3 5669440.27)
693919,POINT (6432846.28 5669294.62)
310365,POINT (6429578.44 5658252.89)
694219,POINT (6434926.63 5667840.05)
694221,POINT (6435026.97 5667865.17)
694223,POINT (6434824.5 5667525.19)
694225,POINT (6437281.82 5665872.61)
694227,POINT (6437184.35 5665871.73)
694229,POINT (6437199.37 5665838.35)
694171,POINT (6431189.58 5664710.55)
311297,POINT (6434229.14 5665321.36)
311303,POINT (6430288.88 5661101.18)
694513,POINT (6435991.68 5667851.37)
311309,POINT (6428625.44 5665841.27)
311319,POINT (6428780.24 5665734.85)
311321,POINT (6428732.54 5665726.15)
694515,POINT (6435938.61 5667892.65)
694517,POINT (6435985.3 5667762.57)
694519,POINT (6436120.4 5667767.85)
694521,POINT (6436028.11 5667772.5)
685795,POINT (6427671.4 5658039.06)
689453,POINT (6433200.84 5663513.96)
689455,POINT (6427224.11 5660334.83)
293419,POINT (6436248.4 5659778.12)
690435,POINT (6426911.98 5667029.25)
293427,POINT (6436423.29 5659829.75)
690441,POINT (6429734.08 5664752.9)
690443,POINT (6429726.54 5664733.23)
690445,POINT (6429702.9 5664740.83)
293445,POINT (6436449.01 5659766.32)
690451,POINT (6434982.46 5664819.89)
690455,POINT (6434045.38 5664987.09)
293461,POINT (6436633.26 5659821.93)
690457,POINT (6434156.57 5664961.03)
690459,POINT (6434237.6 5664958.96)
690461,POINT (6434245.44 5664920.2)
689961,POINT (6430800.37 5658422.82)
293477,POINT (6436543.13 5659691.2)
690465,POINT (6434305.48 5664938.01)
876035,POINT (6434782.21 5661740.76)
293483,POINT (6436602.9 5659524.1)
690469,POINT (6434307.44 5664947.3)
690471,POINT (6426438.13 5665847.15)
876037,POINT (6431952.68 5660142.09)
299301,POINT (6426898.2 5660662.68)
299307,POINT (6434402.67 5667600.98)
299313,POINT (6426960.43 5660599.21)
687245,POINT (6429285.11 5665554.93)
687247,POINT (6429264.8 5665541.8)
687249,POINT (6429279.24 5665566.71)
687263,POINT (6432521.34 5658509.28)
691811,POINT (6428779.71 5667364.18)
691813,POINT (6428206.24 5667037.42)
876041,POINT (6436166.19 5660247.91)
876042,POINT (6435475.17 5668548.94)
876043,POINT (6436291.91 5663852.59)
876044,POINT (6436445.62 5663864.58)
876045,POINT (6431788.99 5667501.47)
876046,POINT (6430548.09 5665198.77)
876047,POINT (6423780.81 5666184.47)
876049,POINT (6435226.24 5667447.25)
876050,POINT (6438118.58 5666057.09)
876052,POINT (6429904.5 5669745.77)
876053,POINT (6435818.64 5663259)
876054,POINT (6430725.77 5669779.55)
692285,POINT (6438464.12 5669017.94)
692287,POINT (6438448.81 5668990.97)
307711,POINT (6429599.52 5658418.72)
307713,POINT (6430834.76 5666641.65)
692289,POINT (6438411.33 5668922.1)
692291,POINT (6424089.46 5664897.85)
692293,POINT (6424155.41 5672253.57)
850480,POINT (6431740.15 5666370.63)
307729,POINT (6434426.53 5657719.36)
692299,POINT (6421700.37 5664493.47)
692301,POINT (6422117.95 5664416.69)
692305,POINT (6422010.23 5664215.3)
692311,POINT (6422016.25 5664151.82)
688479,POINT (6432286.57 5667550.28)
688483,POINT (6434213.82 5662415.71)
290033,POINT (6426944.36 5660572.09)
290039,POINT (6426870.28 5660654.05)
290041,POINT (6426861.63 5660674.91)
290045,POINT (6426881.37 5660641.81)
290049,POINT (6426956.02 5660561.9)
290051,POINT (6426933.27 5660584.33)
688485,POINT (6434266.57 5662365.34)
290063,POINT (6426403.43 5665111.89)
294463,POINT (6431189.25 5659040.38)
690853,POINT (6424418.86 5665912.95)
691529,POINT (6427912.51 5667104.39)
691531,POINT (6427743.25 5667272.6)
691535,POINT (6428174.5 5667447.55)
691537,POINT (6428167.09 5667432)
691539,POINT (6428134.81 5667405.73)
691541,POINT (6428120.5 5667413.76)
839970,POINT (6421320.94 5665722.51)
839972,POINT (6421320.63 5665730.38)
839973,POINT (6421320.02 5665746.16)
839974,POINT (6421321.5 5665766.57)
839976,POINT (6420602.13 5665706.29)
839977,POINT (6420601.62 5665697.57)
690875,POINT (6430784.6 5663749.98)
690877,POINT (6430931.07 5663390.44)
690879,POINT (6429832.73 5663434.12)
690887,POINT (6432213.12 5667955.8)
294563,POINT (6435488.42 5663716.52)
690889,POINT (6432241.13 5667772.23)
301049,POINT (6435019.01 5664586.81)
688389,POINT (6430107.3 5659619.66)
301061,POINT (6433915.12 5665243.46)
688395,POINT (6422264.9 5668637.87)
301067,POINT (6433870.4 5665239.08)
688399,POINT (6435029.24 5666984.35)
688401,POINT (6421160.58 5669905.59)
688403,POINT (6421164.05 5669920.61)
690497,POINT (6425955.61 5662732.65)
686213,POINT (6436763.05 5666289.73)
686217,POINT (6431724.29 5665994.41)
686219,POINT (6431919.18 5666119.08)
297681,POINT (6432254.73 5662846.29)
686229,POINT (6425335.86 5669082.75)
686233,POINT (6431775.85 5669930.24)
686235,POINT (6431780.92 5669980.09)
297691,POINT (6428115.98 5662764.09)
686239,POINT (6437266.44 5664651.94)
686241,POINT (6428395.3 5660342.02)
297701,POINT (6430198.95 5660381.46)
297705,POINT (6427783.42 5660883.47)
686243,POINT (6426982.74 5668319.32)
686247,POINT (6431156.21 5661609.96)
686249,POINT (6435085.36 5664968.65)
686251,POINT (6428107.2 5658218.3)
686253,POINT (6428233.5 5658217.23)
690481,POINT (6427648.44 5664022.53)
293531,POINT (6434302.99 5659893.74)
293533,POINT (6434221.92 5659937.53)
690485,POINT (6438561.78 5668632.11)
688087,POINT (6423627.25 5669482.93)
299341,POINT (6423220 5666414.82)
687269,POINT (6432614.06 5658558.65)
299351,POINT (6433605.39 5660676.28)
687271,POINT (6432625.68 5658567.16)
299355,POINT (6422893.36 5664503.18)
299363,POINT (6422921.91 5664493.77)
687277,POINT (6432577.02 5658615.03)
859993,POINT (6429494.62 5659799.54)
687287,POINT (6432271.6 5667813.69)
687289,POINT (6428010.83 5663609.7)
687291,POINT (6428095.21 5663283.79)
687293,POINT (6428084.58 5663394.13)
687295,POINT (6428079.79 5663336.97)
299395,POINT (6432760.19 5664509.65)
687297,POINT (6428149.39 5663198.89)
687301,POINT (6430454.19 5659881.74)
687769,POINT (6436997.41 5666005.26)
687773,POINT (6432505.69 5669317.86)
687777,POINT (6437272.67 5664258.59)
687779,POINT (6437017.37 5664250.78)
300121,POINT (6434208.57 5657727.33)
688073,POINT (6425733.48 5662723.97)
688075,POINT (6425797.55 5662785.94)
687327,POINT (6423681.33 5664396.31)
687329,POINT (6438709.93 5667942.11)
687331,POINT (6438752.18 5667945.15)
859994,POINT (6429488.21 5659803.34)
861716,POINT (6432661.88 5658238.77)
861717,POINT (6432697.48 5658226.74)
861718,POINT (6432733.5 5658214.7)
861719,POINT (6432770.38 5658202.46)
861720,POINT (6432616.35 5658250.4)
861721,POINT (6432595.08 5658257.7)
861722,POINT (6432559.75 5658270.03)
861723,POINT (6432522.58 5658282.74)
861724,POINT (6432516.13 5658296.27)
861725,POINT (6432489.91 5658294)
861726,POINT (6432490.45 5658305.23)
862030,POINT (6428594.56 5673761.03)
862031,POINT (6428577.08 5673715.23)
862032,POINT (6428572.83 5673692.01)
862033,POINT (6428569.35 5673653.78)
862034,POINT (6428565.98 5673616.24)
299453,POINT (6430174.44 5662904.81)
687341,POINT (6431964.64 5669084.44)
687349,POINT (6438129.71 5666068.55)
299467,POINT (6431865.37 5658799.98)
299475,POINT (6421301.49 5668255.99)
844392,POINT (6435071.75 5667258.03)
687357,POINT (6435214.88 5663839.47)
687361,POINT (6422020.25 5668488.19)
844393,POINT (6435061.59 5667302.14)
688131,POINT (6426287.58 5667520.06)
688133,POINT (6426294.52 5667534.26)
688135,POINT (6426304.82 5667515.96)
688137,POINT (6432278.99 5659944.55)
688139,POINT (6432223.49 5659955.51)
301101,POINT (6435554.02 5659743.76)
844394,POINT (6435068.73 5667305.69)
690499,POINT (6425941 5662743.75)
844395,POINT (6435083.54 5667281.72)
690505,POINT (6429262.84 5665307.89)
690509,POINT (6429344.5 5665322.94)
293579,POINT (6435361.67 5659487.66)
293583,POINT (6435339.33 5659546.16)
690519,POINT (6429440.57 5665425.82)
293591,POINT (6436909.9 5659222.63)
293599,POINT (6436689.36 5659386.94)
690521,POINT (6429509.94 5665469.48)
293605,POINT (6436822.52 5659178.67)
690523,POINT (6429464.47 5665466.11)
690525,POINT (6429254.8 5665184.11)
690527,POINT (6429161.38 5665110.52)
687305,POINT (6434007.33 5666460.02)
687307,POINT (6434294.56 5666603.17)
687309,POINT (6434342.46 5666625.45)
687311,POINT (6434382.01 5666663.29)
687313,POINT (6432319.76 5668189.92)
687145,POINT (6432188.06 5660085.64)
687319,POINT (6429522.18 5660188.64)
687325,POINT (6428808.47 5659068.71)
687929,POINT (6434084.42 5659956.01)
687931,POINT (6433866.91 5659877.56)
300351,POINT (6428744.16 5659644.42)
293929,POINT (6430967.05 5658118.58)
293931,POINT (6431060.39 5658093.34)
688093,POINT (6431796.19 5668035.1)
688097,POINT (6431899.56 5668000.36)
688107,POINT (6428687.28 5659532.53)
688109,POINT (6428296.69 5659197.88)
688111,POINT (6428303.94 5658872.08)
688113,POINT (6428272.45 5658842.71)
688115,POINT (6427018.1 5660918.49)
688117,POINT (6439568.27 5669868.39)
688121,POINT (6426576.28 5663549.78)
688123,POINT (6426588.88 5663492.64)
685775,POINT (6436072.83 5658483.65)
685777,POINT (6429160.83 5664628.76)
685779,POINT (6429696.57 5659483.2)
296927,POINT (6432987.85 5660622.74)
685793,POINT (6427712.55 5658165.53)
685673,POINT (6426813.6 5658963.29)
296741,POINT (6434409.4 5668050.4)
296743,POINT (6433434.58 5661370.31)
296747,POINT (6433482.29 5661344.68)
685675,POINT (6426840.63 5658863.01)
685677,POINT (6426885.43 5658696.04)
296143,POINT (6432568.92 5659262.99)
859956,POINT (6429402.08 5659741.6)
859958,POINT (6429423.86 5659779.52)
859959,POINT (6429450.58 5659827.75)
296877,POINT (6431115.62 5662847.48)
685765,POINT (6427965.95 5659481.74)
685767,POINT (6427957.53 5659453.33)
685771,POINT (6426114.42 5665764.45)
689471,POINT (6435580.33 5660863.32)
690413,POINT (6432105 5668539.59)
690415,POINT (6432304.48 5667653.79)
690417,POINT (6432257.39 5667660.8)
690419,POINT (6436352.07 5661041.78)
690421,POINT (6436394.75 5661054.95)
690427,POINT (6429751.9 5658787.66)
690429,POINT (6434472.1 5666720.68)
690431,POINT (6434482.66 5666738.82)
293413,POINT (6436217.78 5659753.64)
690433,POINT (6434471.47 5666706.74)
685897,POINT (6431042.65 5665730.61)
685899,POINT (6430947.89 5665593.37)
685901,POINT (6430924.88 5665630.38)
685903,POINT (6430994.79 5665675.52)
691009,POINT (6432028.42 5668460.85)
687733,POINT (6439714.87 5664279.97)
687741,POINT (6430333.37 5664989)
687753,POINT (6435953.3 5661025.34)
