ID_mpwik,geometry
222019,POINT (6430698.98 5662266.81)
222029,POINT (6431530.25 5662399.5)
220971,POINT (6433108.34 5663654.53)
217707,POINT (6433379.48 5663753.39)
217715,POINT (6433130.8 5663322.83)
217719,POINT (6429340.81 5660072.22)
217723,POINT (6432968.22 5668607)
217727,POINT (6433417.1 5661845.96)
217731,POINT (6433471.38 5661809.42)
217735,POINT (6435735.03 5657905.4)
217743,POINT (6439189.03 5664649.15)
217747,POINT (6433293.43 5666388.6)
217751,POINT (6428263.77 5659320.42)
217755,POINT (6428259.57 5659315.69)
217759,POINT (6428276.2 5659294.6)
217763,POINT (6436459.96 5657618.71)
217767,POINT (6432017.8 5669947.82)
217771,POINT (6427586.62 5659492.27)
217775,POINT (6428691.97 5665705.55)
217779,POINT (6434293.42 5667891.04)
217781,POINT (6432041.24 5664200.95)
217785,POINT (6432038.81 5664171.02)
217789,POINT (6432039.4 5664160.88)
218499,POINT (6436651.55 5666535.8)
217265,POINT (6436345.4 5667510.27)
217269,POINT (6436362.34 5667460.83)
217273,POINT (6436341.16 5667560.7)
217277,POINT (6436481.95 5667607.96)
217281,POINT (6432517.64 5668941.63)
217285,POINT (6426965.48 5660667.99)
217289,POINT (6427086.44 5660579.38)
217293,POINT (6426911.47 5660704.96)
217297,POINT (6426907.79 5660706.5)
217301,POINT (6439156.22 5667713.33)
217305,POINT (6432874.46 5661898.41)
217309,POINT (6432857.38 5661874.32)
217313,POINT (6437606.84 5663759.41)
217317,POINT (6437459.04 5663873.53)
217321,POINT (6437457.43 5663866.43)
217327,POINT (6433222.78 5668505.04)
217331,POINT (6433266.32 5668438.27)
217335,POINT (6431132.36 5667101.84)
217339,POINT (6431138.83 5667101.61)
217343,POINT (6431137.4 5667145.91)
217345,POINT (6436488.14 5667633.77)
218055,POINT (6428070.46 5662827.65)
220451,POINT (6427984.12 5660236.11)
220455,POINT (6428139.44 5660229.2)
220459,POINT (6428112.16 5660243.69)
220463,POINT (6428082.91 5660254.47)
220469,POINT (6429947.86 5661199.62)
220473,POINT (6429984.97 5661213.9)
220477,POINT (6429895.65 5661051.95)
220481,POINT (6429953.52 5661186.95)
220485,POINT (6429989.34 5661203.65)
220489,POINT (6427737.3 5664221.08)
220493,POINT (6427756.6 5664147.82)
220497,POINT (6427761.18 5664149.09)
220501,POINT (6428990.5 5662749.93)
220505,POINT (6423908.99 5671714.22)
220509,POINT (6423904.46 5671716.85)
220513,POINT (6430558.64 5664969.16)
220521,POINT (6426347.44 5663313.42)
220525,POINT (6428420.73 5658270.12)
626026,POINT (6433539.83 5658062.13)
626027,POINT (6433585.79 5658063.92)
626028,POINT (6433585.3 5658057.9)
626029,POINT (6433642.12 5658059.42)
626030,POINT (6433641.42 5658053.36)
626031,POINT (6433685.02 5658058.19)
626032,POINT (6433685.03 5658052.62)
220529,POINT (6428409.55 5658272.44)
220533,POINT (6428479.9 5658274.12)
220975,POINT (6433234.75 5663666.98)
220979,POINT (6433249.12 5663659.39)
220983,POINT (6427717.28 5664321.49)
220987,POINT (6427721.87 5664322.39)
220991,POINT (6427725.02 5664304.19)
220995,POINT (6427720.24 5664303.28)
220999,POINT (6427742 5664222.02)
221003,POINT (6427753.37 5664175.08)
644423,POINT (6437484.51 5664666.79)
221007,POINT (6427748.9 5664173.45)
644424,POINT (6437497.28 5664661.7)
644425,POINT (6437501.75 5664656.29)
644426,POINT (6437472.43 5664649.28)
221015,POINT (6428806.82 5662323.34)
221017,POINT (6428910.08 5662288.73)
644427,POINT (6437445.48 5664647.7)
221021,POINT (6428894.67 5662293.9)
644428,POINT (6437513.12 5664661.69)
221025,POINT (6426434.92 5665850.26)
221029,POINT (6426422.93 5665846.32)
221033,POINT (6426276.32 5665696.01)
221037,POINT (6426278.08 5665705.66)
221041,POINT (6426366.3 5665775.27)
644430,POINT (6437672.53 5664806.83)
644431,POINT (6437662.83 5664817.65)
644432,POINT (6437628.93 5664767.6)
644433,POINT (6437619.23 5664778.45)
644435,POINT (6437720.14 5664869.51)
644436,POINT (6437730.01 5664857.35)
644439,POINT (6437688.56 5664821.28)
644440,POINT (6437678.89 5664832.05)
644441,POINT (6437692.27 5664844.08)
644442,POINT (6437701.93 5664833.31)
644443,POINT (6437714.57 5664844.68)
221045,POINT (6426346.3 5665757.32)
221049,POINT (6426341.28 5665761.97)
221053,POINT (6426303.98 5665728.52)
221057,POINT (6434117.38 5661318.47)
221499,POINT (6427787.19 5664876.46)
218503,POINT (6436493.16 5666573.63)
218507,POINT (6436460.27 5666549.46)
218511,POINT (6436473.67 5666538.61)
218515,POINT (6436457.26 5666518.02)
218519,POINT (6432661.29 5659691.76)
218523,POINT (6431793.24 5662291.86)
218527,POINT (6435838.58 5661030.67)
218531,POINT (6435827.29 5661032.96)
218535,POINT (6435832.87 5661027.25)
218539,POINT (6439225.2 5667764.53)
218543,POINT (6439245.56 5667774.05)
218547,POINT (6439282.67 5667857.6)
218551,POINT (6435635.12 5660790.83)
218555,POINT (6435654.44 5660810.06)
218559,POINT (6435673.32 5660789.57)
218567,POINT (6423020.59 5663717.88)
218571,POINT (6422928.89 5663578.47)
218575,POINT (6434496.23 5668209.68)
218579,POINT (6434158.49 5664819.52)
219291,POINT (6430708.71 5659672.45)
218779,POINT (6433000.25 5664549.67)
218783,POINT (6431553.92 5668525.37)
218787,POINT (6436141.73 5667776.06)
218791,POINT (6436202.13 5667762.49)
218795,POINT (6436315.96 5667812.81)
218799,POINT (6436303.09 5667835.34)
218803,POINT (6436298.01 5667834.21)
218807,POINT (6436337.5 5667813.84)
218811,POINT (6436288.12 5667792.6)
218815,POINT (6431925.64 5669854.16)
218819,POINT (6431512.35 5668494.21)
218823,POINT (6431491.07 5668513.2)
218829,POINT (6423917.57 5671714.66)
218833,POINT (6424071.7 5671670.44)
218837,POINT (6423974.3 5671696.9)
218841,POINT (6423860 5671542.47)
218845,POINT (6423975.48 5671701.7)
219557,POINT (6427703.9 5668133.88)
220537,POINT (6428403.3 5658230.61)
220541,POINT (6428405.54 5658194.91)
220545,POINT (6428388.81 5658157.02)
220549,POINT (6428394.98 5658153.72)
220553,POINT (6428203.58 5658263.79)
220557,POINT (6428163.14 5658254.28)
220561,POINT (6428128.61 5658246.17)
220565,POINT (6428094.96 5658238.23)
220569,POINT (6429159.38 5664734.88)
220573,POINT (6429166.38 5664729.23)
220577,POINT (6429159.69 5664703.65)
220581,POINT (6429154.01 5664703.74)
220585,POINT (6429181.4 5664737.38)
220589,POINT (6429142.72 5664754.69)
220593,POINT (6431718.38 5661880.37)
220597,POINT (6431692.41 5661892.94)
220601,POINT (6431705.67 5661927.7)
220605,POINT (6431710.81 5661939.3)
220609,POINT (6431662.21 5658392.33)
220613,POINT (6434680.51 5663427.78)
220617,POINT (6434677.34 5663418.19)
221503,POINT (6427788.96 5664899.59)
221509,POINT (6427790.94 5664919.38)
221511,POINT (6427793.35 5664939.09)
221515,POINT (6427798.18 5664970.57)
221519,POINT (6427802.35 5664993.16)
221523,POINT (6427807.07 5665015.48)
221527,POINT (6427810.91 5665031.89)
221531,POINT (6427784.89 5665019.92)
221535,POINT (6427762.67 5664776.92)
221539,POINT (6427762.47 5664751.91)
221543,POINT (6427784.89 5664751.83)
221547,POINT (6427785.05 5664776.82)
221551,POINT (6431540.27 5658074.2)
221555,POINT (6431305.86 5657963.13)
628956,POINT (6430104.25 5671580.88)
628957,POINT (6430099.7 5671581.23)
628958,POINT (6430107.44 5671667.02)
628959,POINT (6430111.9 5671666.68)
221559,POINT (6425563.22 5662859.24)
221563,POINT (6425536.32 5662907.7)
221567,POINT (6425587.39 5662899.69)
221571,POINT (6425586.91 5662868.9)
221575,POINT (6425584.29 5662865.31)
221579,POINT (6437072.52 5664594.24)
221581,POINT (6435246.9 5661073.56)
221585,POINT (6428810.39 5666414.7)
222033,POINT (6431506.91 5662353.03)
219295,POINT (6432364.92 5661170.11)
219299,POINT (6434852.28 5664792.35)
219311,POINT (6426439.91 5668495.42)
219315,POINT (6435689.14 5658693.94)
219319,POINT (6435859.67 5658601.57)
219321,POINT (6431772.26 5667717.32)
219325,POINT (6431658.62 5667353.82)
219329,POINT (6431718.63 5662858.16)
219337,POINT (6434810.69 5664769.69)
219341,POINT (6434850.89 5664783.14)
219345,POINT (6433600.28 5665376)
219349,POINT (6438393.6 5669911.12)
219353,POINT (6439004.03 5669944.45)
219357,POINT (6439027.15 5669954.33)
219367,POINT (6435901.06 5658659.94)
219371,POINT (6431186.86 5664542.92)
219375,POINT (6438219.06 5664659.06)
216995,POINT (6432946.04 5669234.06)
211785,POINT (6426562.97 5662936.45)
211789,POINT (6429039.9 5666114.63)
211793,POINT (6432604.46 5659161.04)
211797,POINT (6432560.96 5659190.97)
211801,POINT (6432672.73 5659111.48)
211805,POINT (6432676.35 5659115.68)
211809,POINT (6432756.16 5659064.23)
211813,POINT (6432753.27 5659058.7)
211817,POINT (6438055.21 5668183.54)
211821,POINT (6438087.04 5668164.54)
629020,POINT (6429983.16 5671715.23)
629021,POINT (6429988.8 5671715)
629022,POINT (6429997.15 5671706.2)
629023,POINT (6429997.18 5671700.63)
211825,POINT (6432690.14 5659186.04)
211829,POINT (6432751.92 5659198.25)
211833,POINT (6432750.02 5659192.62)
211837,POINT (6432746.94 5659183.79)
211841,POINT (6432745.09 5659178.45)
211845,POINT (6432699.69 5659200.62)
211849,POINT (6432702.61 5659209.02)
211853,POINT (6432704.81 5659214.66)
211857,POINT (6432669.39 5659220.69)
211861,POINT (6432666.35 5659211.95)
211865,POINT (6432663.52 5659203.83)
212577,POINT (6426911.77 5662898.53)
221065,POINT (6438880.01 5668013.43)
221069,POINT (6438836.74 5667989.87)
221073,POINT (6439350.17 5668166.33)
221077,POINT (6433142.95 5663642.97)
221081,POINT (6421315.4 5668293.45)
221085,POINT (6421339.24 5668275.45)
221089,POINT (6437551.69 5665514.14)
221093,POINT (6437526.09 5665570.49)
221097,POINT (6437503.37 5665503.42)
221101,POINT (6437469.31 5665463.78)
221105,POINT (6437441.1 5665443.07)
221111,POINT (6429064.23 5666883.84)
221115,POINT (6429062.22 5666869.61)
221119,POINT (6429064.03 5666895.54)
221123,POINT (6429049.71 5666898.63)
221127,POINT (6429083.72 5666918.28)
221131,POINT (6429113.81 5666939.42)
221135,POINT (6429114.67 5666916.8)
221139,POINT (6429102.98 5666922.89)
221143,POINT (6429140.85 5666904.52)
221587,POINT (6427749.87 5666574.85)
222037,POINT (6431513.38 5662349.9)
222041,POINT (6432456.65 5662303.34)
222045,POINT (6432480.03 5662420.28)
222051,POINT (6435690.46 5660739.13)
222055,POINT (6435705.86 5660749.07)
222059,POINT (6435705.53 5660720.46)
222063,POINT (6437151.36 5666172.65)
222067,POINT (6436975.69 5666091.02)
222071,POINT (6437106.7 5665999.58)
222075,POINT (6437090.71 5666032.75)
222079,POINT (6425489.71 5666176.43)
222083,POINT (6425510.79 5666186.1)
222087,POINT (6425457.81 5666198.65)
222091,POINT (6425456.19 5666193.21)
222095,POINT (6425452.11 5666252.09)
222099,POINT (6425465.71 5666257.22)
222105,POINT (6432505.16 5662460.9)
222109,POINT (6432496.16 5662464.09)
222113,POINT (6429804.93 5662244.59)
222117,POINT (6437352.37 5666636.67)
216645,POINT (6430789.74 5662343.94)
216999,POINT (6432949.39 5669172.48)
217003,POINT (6433004.63 5669176.36)
217007,POINT (6429427.22 5658885.71)
217013,POINT (6429435.86 5658908.85)
217015,POINT (6433235.29 5662014.61)
217019,POINT (6433237.12 5662010.96)
217025,POINT (6431656.8 5671332.73)
217029,POINT (6431441.1 5664493.07)
217033,POINT (6431584.56 5664613.45)
217037,POINT (6431406.52 5664509.7)
217041,POINT (6431637.18 5664477.11)
217053,POINT (6430639.24 5669981.04)
217057,POINT (6430649.8 5669995.39)
217061,POINT (6430653.32 5669992.29)
217065,POINT (6430747.07 5669972.79)
217069,POINT (6431860.09 5669299.7)
217793,POINT (6432004.78 5664204.04)
218059,POINT (6435469.09 5666142.3)
218063,POINT (6432882.62 5669372.7)
218067,POINT (6432868.69 5669336.92)
218071,POINT (6432869.49 5669331.79)
218075,POINT (6434397.82 5666961.85)
218079,POINT (6434456.57 5666967.67)
218083,POINT (6434486.24 5666993.95)
218087,POINT (6434509.69 5667025.96)
218091,POINT (6434420.74 5666947.29)
218095,POINT (6431656.63 5658606)
218099,POINT (6430256.85 5670089.1)
218103,POINT (6430208.46 5670081.36)
218107,POINT (6430231.99 5670044.35)
218111,POINT (6430254.94 5670049.25)
218115,POINT (6430313.3 5670069.41)
218119,POINT (6430302.24 5670102.89)
218127,POINT (6433889.01 5664857.44)
218135,POINT (6426923.32 5666772.61)
218139,POINT (6426917.24 5666775.6)
218849,POINT (6427383.49 5665856.31)
221591,POINT (6427816.88 5666541.58)
221595,POINT (6435096.77 5664453.03)
221603,POINT (6434852.07 5664312.04)
221609,POINT (6434817.81 5664147.32)
221613,POINT (6434826.44 5664144.33)
221617,POINT (6434836.48 5664185.79)
221621,POINT (6434827.09 5664187.69)
221625,POINT (6434810.49 5664175.91)
221633,POINT (6431782.04 5657948.2)
221645,POINT (6432594.04 5664429.81)
221649,POINT (6432590.96 5664415.65)
221653,POINT (6434997.51 5661036.04)
221657,POINT (6434910.89 5660987.96)
221661,POINT (6431284.55 5657564.27)
221669,POINT (6425533.46 5662904.76)
221673,POINT (6425535.96 5662930.22)
220621,POINT (6434668.06 5663431.83)
216649,POINT (6430806.29 5662342.06)
216655,POINT (6430857.76 5662437.14)
216659,POINT (6430856.87 5662429.89)
216669,POINT (6430856.93 5662424.48)
216675,POINT (6430826.38 5662390.7)
216681,POINT (6430831.34 5662388.97)
216687,POINT (6430835.44 5662323.65)
524473,POINT (6430604.51 5659889.78)
216709,POINT (6424984.61 5665669.62)
216713,POINT (6425020.15 5665641.76)
216717,POINT (6425040.2 5665646.32)
216721,POINT (6425044.78 5665645.98)
216725,POINT (6425013.02 5665264.72)
216727,POINT (6427865.67 5666120.1)
217439,POINT (6427811.16 5666027)
217797,POINT (6432054.3 5664171.47)
217801,POINT (6432047.61 5664173.93)
217805,POINT (6431942.19 5664185.58)
217809,POINT (6431973.93 5664197.54)
217813,POINT (6432000.33 5664186.02)
217821,POINT (6431910 5664017.34)
217833,POINT (6424958.68 5665829.47)
217837,POINT (6424965.42 5665824.72)
217841,POINT (6425019.78 5665829.74)
217845,POINT (6437015.08 5663361.55)
217849,POINT (6437031.19 5663345.74)
217853,POINT (6437036.57 5663355.47)
217857,POINT (6432291.69 5660189.78)
217865,POINT (6432324.14 5660189.24)
217871,POINT (6431862.66 5665805.43)
217875,POINT (6431865.41 5665801.28)
218585,POINT (6434160.13 5664890.91)
217353,POINT (6436372.62 5667430.89)
217357,POINT (6425895.57 5663627.26)
217361,POINT (6425874.72 5663610.99)
217365,POINT (6428126.42 5659027.94)
217369,POINT (6426156.94 5665933.25)
217373,POINT (6426158.27 5665938.1)
217377,POINT (6426228.29 5665910.75)
217381,POINT (6426226.52 5665906.35)
217385,POINT (6426269.52 5665898.3)
217389,POINT (6426293.99 5665891.15)
217393,POINT (6426296.57 5665885.79)
217397,POINT (6426268.46 5665893.84)
217401,POINT (6428047.33 5659130.69)
217405,POINT (6428050.09 5659127.53)
217409,POINT (6428181.81 5659082.36)
217413,POINT (6428106 5659170.8)
217419,POINT (6431145.6 5667191.75)
217431,POINT (6431763.24 5664396.81)
220625,POINT (6434658.18 5663424.35)
220629,POINT (6434624.94 5663436.82)
220633,POINT (6438877.16 5669971.59)
220637,POINT (6428415.88 5658339.35)
220641,POINT (6428450.51 5658291.57)
220645,POINT (6428457.7 5658314.33)
220649,POINT (6428319.99 5658293.98)
220653,POINT (6428282.32 5658282.3)
220657,POINT (6428359.77 5658318.66)
220661,POINT (6428364.28 5658305.14)
220665,POINT (6428398.27 5658327.81)
220669,POINT (6428395.19 5658302.93)
220673,POINT (6428405.05 5658288.83)
220677,POINT (6427809.59 5658203.23)
220681,POINT (6434313.94 5666031.26)
220685,POINT (6438903.04 5670101.26)
220689,POINT (6438830.55 5670062.03)
220693,POINT (6422854.01 5663874.43)
220697,POINT (6429754.12 5666111.2)
220701,POINT (6429757.16 5666123.26)
220705,POINT (6429727.72 5666173.8)
217443,POINT (6427675.04 5665738.47)
217447,POINT (6427680.35 5665712.41)
217451,POINT (6427678.37 5665704.32)
217455,POINT (6427745.54 5665695.83)
217459,POINT (6427743.64 5665689.86)
217463,POINT (6427784.23 5665687.11)
217467,POINT (6427782.59 5665681.24)
217471,POINT (6434393.81 5664758.91)
217475,POINT (6434356.47 5664754.93)
217479,POINT (6422597.61 5669979.16)
217483,POINT (6429401.25 5661109.95)
217487,POINT (6422047.1 5664282.58)
217491,POINT (6422039.57 5664286.33)
217495,POINT (6435451.32 5665910.63)
217499,POINT (6435450.03 5665889.95)
217503,POINT (6435445.94 5665832.64)
217507,POINT (6435443.35 5665792.63)
217511,POINT (6435437.31 5665706.34)
218235,POINT (6432874.61 5669315.65)
218589,POINT (6431788.5 5662910.51)
218593,POINT (6430004 5659062.85)
218597,POINT (6429960.65 5659035.83)
218605,POINT (6433195.66 5663921.25)
218609,POINT (6433491.84 5663665.68)
218613,POINT (6432677 5663374.94)
218617,POINT (6432734.45 5663384.19)
218621,POINT (6433263 5663378.27)
218625,POINT (6433226.63 5663357.9)
218629,POINT (6438637.67 5668600.59)
218633,POINT (6428699.13 5664604.37)
218637,POINT (6431964.29 5662291.14)
218641,POINT (6424523.99 5665711.54)
218645,POINT (6424526.31 5665649.09)
218649,POINT (6424528.62 5665592.72)
218651,POINT (6429957.87 5659079.49)
218655,POINT (6429948.05 5659073.07)
218659,POINT (6429963.95 5659085.19)
218663,POINT (6429987.57 5659087.79)
218667,POINT (6430008.25 5659113.13)
218671,POINT (6429964.54 5659048.06)
219379,POINT (6437264.42 5663322.45)
218155,POINT (6432937.48 5669337.84)
218159,POINT (6430681.81 5660861.82)
218163,POINT (6430689.91 5660889.75)
218167,POINT (6430679.74 5660902.02)
218171,POINT (6430705.72 5660957.14)
218175,POINT (6430476.32 5660913.77)
218179,POINT (6430490.58 5660963.26)
218183,POINT (6435018.57 5667271.57)
218187,POINT (6431284.04 5665767.38)
218191,POINT (6431263.03 5665810.28)
218195,POINT (6431274.33 5665802.06)
218199,POINT (6431228.84 5665801.54)
218203,POINT (6431258.98 5665837.28)
218207,POINT (6431196.68 5665853.14)
218211,POINT (6431250.89 5665807.46)
218219,POINT (6432398.09 5661389)
218223,POINT (6432932.25 5669316.3)
218227,POINT (6432937.67 5669315.11)
218937,POINT (6431369.45 5668728.43)
218941,POINT (6431380.22 5668735)
221147,POINT (6429148.12 5666904.68)
624471,POINT (6438033.34 5663690.55)
221151,POINT (6430198.1 5664501.43)
221155,POINT (6419334.67 5666711.58)
221159,POINT (6419378.5 5666689.97)
221163,POINT (6419330.83 5666744.93)
221167,POINT (6419335.68 5666743.92)
221171,POINT (6439470.76 5668182.58)
221175,POINT (6439471.67 5668187.33)
221179,POINT (6439469.7 5668209.25)
221183,POINT (6439527.46 5668204.2)
221187,POINT (6439530.38 5668210.24)
221191,POINT (6439625.65 5668195.9)
221195,POINT (6439673.81 5668200.66)
221199,POINT (6439556.39 5668259.18)
221203,POINT (6439549.48 5668260.32)
221207,POINT (6439343.94 5668235.6)
221211,POINT (6439468.32 5667904.67)
221219,POINT (6437474.28 5665374.9)
221223,POINT (6429424.91 5658894.21)
221231,POINT (6437220.89 5670703.37)
221677,POINT (6425544.22 5662948.25)
218239,POINT (6432878.08 5669265.38)
218243,POINT (6432847.77 5669297.41)
218247,POINT (6432823.56 5669259.31)
218251,POINT (6432828.45 5669258.4)
218255,POINT (6434987.92 5667236.68)
218259,POINT (6435326.4 5668605.76)
218263,POINT (6431088.54 5663611.96)
218267,POINT (6431114.99 5663605.95)
218271,POINT (6427207.85 5664962)
218275,POINT (6426884.77 5664767.72)
218279,POINT (6432487.16 5661363.65)
218283,POINT (6432464.59 5661364.32)
218287,POINT (6427888.44 5666359.08)
218291,POINT (6432814.04 5669251.72)
218295,POINT (6432843.07 5669297.75)
218299,POINT (6432792.05 5669265.62)
218303,POINT (6432864.52 5669249.35)
218307,POINT (6432861.92 5669245.6)
218311,POINT (6435187.81 5664996.73)
218315,POINT (6427770.2 5660801.37)
218319,POINT (6427772.67 5660799.7)
219029,POINT (6431524.55 5668468.23)
219383,POINT (6439851.16 5664361.66)
219387,POINT (6432411.18 5661488.86)
219391,POINT (6430410.87 5661990)
219397,POINT (6431969.66 5669792.82)
219401,POINT (6429002.38 5663737.44)
219405,POINT (6429061.99 5663727.93)
219409,POINT (6429071.99 5663726.24)
219413,POINT (6431483.79 5667615.42)
219417,POINT (6431512.27 5667640.12)
219421,POINT (6436662.08 5660417.46)
219425,POINT (6426385.61 5667199.02)
219429,POINT (6429864.13 5662095.96)
219433,POINT (6429906.93 5662090.03)
219437,POINT (6429962.21 5662076.04)
219441,POINT (6429988.88 5661989.61)
219445,POINT (6423974.55 5671505.98)
219449,POINT (6423972.29 5671501.33)
219453,POINT (6431440.69 5665135.83)
219457,POINT (6432698.4 5661356.1)
219461,POINT (6432769.41 5661353.17)
219465,POINT (6432586.36 5661364.65)
218945,POINT (6431348.49 5668780.32)
218949,POINT (6431342.82 5668776.58)
218953,POINT (6431557.11 5668410.55)
218959,POINT (6431553.9 5668403.05)
218961,POINT (6431546.44 5668428.82)
218967,POINT (6431534.62 5668450.2)
218969,POINT (6431541.59 5668424.53)
218971,POINT (6428444.8 5662610.8)
218975,POINT (6432883.01 5660330.33)
218983,POINT (6420805.21 5668358.09)
218987,POINT (6420867.71 5668351.69)
218991,POINT (6432723 5665505.5)
218995,POINT (6432718.24 5665409.3)
218999,POINT (6433755.36 5664683.4)
629110,POINT (6430111.66 5671745.87)
629111,POINT (6430117.24 5671745.59)
219003,POINT (6433779.45 5664685.06)
219023,POINT (6431529.42 5668446.44)
219645,POINT (6437807.84 5665508.58)
221681,POINT (6430770.25 5661857.88)
221685,POINT (6430791.67 5661841.18)
221689,POINT (6430776.74 5661839.27)
221693,POINT (6430759.2 5661845.03)
221697,POINT (6430745.08 5661854.73)
221701,POINT (6430720.99 5661864.16)
221705,POINT (6430997.02 5662703.31)
221715,POINT (6430296.74 5666130.7)
221719,POINT (6431655.44 5658891.11)
221723,POINT (6431822.32 5666367.65)
221727,POINT (6431810.82 5666350.51)
221739,POINT (6432617.72 5664500.16)
221743,POINT (6432606.27 5664517.78)
221755,POINT (6432770.61 5664720.83)
221759,POINT (6432748.29 5664638.53)
219033,POINT (6431504.44 5668489.95)
219037,POINT (6427040.89 5665009.77)
219041,POINT (6427038.98 5665005.06)
219045,POINT (6432219.56 5662918.15)
219059,POINT (6435682.49 5661100.68)
219061,POINT (6435681.86 5661095.93)
219065,POINT (6437182.78 5665984.22)
219069,POINT (6438772.18 5668260.97)
219073,POINT (6438737.73 5668259.49)
219077,POINT (6428890.73 5662857.41)
219081,POINT (6432546.62 5660535)
219083,POINT (6432546.63 5660535)
219085,POINT (6432111.56 5667591.03)
219089,POINT (6432076.41 5667570.61)
219093,POINT (6437175.4 5665977.53)
219097,POINT (6437001.17 5663545.89)
219101,POINT (6432300.04 5669503.17)
219105,POINT (6432312.1 5669512.18)
219109,POINT (6432325.55 5669520.33)
219113,POINT (6426444 5667382.92)
216731,POINT (6427905.68 5666154.06)
216733,POINT (6430738.4 5662490.3)
217093,POINT (6422018.1 5664247.53)
217097,POINT (6422027.31 5664242.99)
217103,POINT (6433179.97 5661979.28)
217107,POINT (6433115.05 5661964.42)
217115,POINT (6424991.69 5665640.88)
217123,POINT (6426842.98 5666566.46)
217127,POINT (6426855.27 5666597.45)
217131,POINT (6426807.48 5666475.49)
217135,POINT (6426832.34 5666538.77)
217151,POINT (6427234.02 5666050.09)
217155,POINT (6431790.09 5669277.02)
217159,POINT (6431738.54 5669210.72)
217163,POINT (6431761.72 5669233.92)
217167,POINT (6432715.94 5660575.3)
217879,POINT (6431928.76 5665976.58)
219649,POINT (6427628.66 5668134.49)
219653,POINT (6427611.03 5668110.04)
219657,POINT (6427579.53 5668105.17)
219661,POINT (6427578.35 5668110.51)
219665,POINT (6427568.5 5668117.93)
219669,POINT (6427628.98 5668175.87)
219673,POINT (6427644.34 5668106.63)
219677,POINT (6427627.07 5668170.68)
219681,POINT (6427588.16 5668184.6)
219685,POINT (6427589.88 5668189.7)
219689,POINT (6436138.81 5659651.84)
219693,POINT (6436526.51 5666549.45)
219697,POINT (6436538.09 5666551.79)
219701,POINT (6436566.9 5666557.31)
219705,POINT (6436592.16 5666558.93)
709904,POINT (6439774.18 5667864.43)
219711,POINT (6437193.28 5666000.34)
219715,POINT (6437222.57 5665960.83)
219717,POINT (6437268.36 5665870.81)
219721,POINT (6437259.54 5665898.34)
219725,POINT (6437312.26 5665837.73)
219729,POINT (6432112.12 5667776.65)
217435,POINT (6429466.39 5663064.28)
219733,POINT (6428394.77 5659213.54)
220713,POINT (6427816.36 5658215.22)
220717,POINT (6427797.11 5658206.73)
220721,POINT (6427761.31 5658241.2)
220725,POINT (6427842.52 5658196.94)
220729,POINT (6427635.17 5658200.9)
220733,POINT (6427654.68 5658201.84)
220737,POINT (6427643.94 5658211.68)
220741,POINT (6427716.09 5658234.96)
220745,POINT (6427709.24 5658279.72)
220749,POINT (6427754.73 5658221.44)
220753,POINT (6427723.04 5658256.86)
220757,POINT (6426402.18 5665131.04)
220763,POINT (6426401.65 5665110.78)
220765,POINT (6426406.24 5665112.61)
220769,POINT (6426438.78 5665145.88)
624374,POINT (6433351.39 5670130.87)
624381,POINT (6433533.28 5669963.78)
220773,POINT (6434290.39 5666035.92)
220777,POINT (6434274.03 5666067.75)
220781,POINT (6434332.07 5666075.21)
220785,POINT (6434305.92 5666063.11)
220789,POINT (6432690.61 5663553.25)
220793,POINT (6432724.46 5663532.8)
221235,POINT (6431606.73 5657976.63)
216737,POINT (6430689.55 5662388.46)
216743,POINT (6430693.73 5662387.19)
216753,POINT (6430674.47 5662458.66)
216757,POINT (6430668.16 5662447.86)
216761,POINT (6430679.87 5662484.13)
216765,POINT (6421340.65 5668435.86)
216769,POINT (6421357.33 5668429.02)
216773,POINT (6439075.36 5662555.56)
216777,POINT (6439024.74 5662546.39)
216781,POINT (6439008.13 5662561.79)
216785,POINT (6438973.85 5662564.33)
216789,POINT (6435259.81 5667364.24)
216793,POINT (6435264.36 5667365.67)
216797,POINT (6432122.74 5663522.04)
216801,POINT (6432133.39 5663669.73)
216805,POINT (6432085.02 5663689.06)
216809,POINT (6432063.53 5663476.48)
216815,POINT (6439913.53 5664308.05)
217525,POINT (6427434.76 5666588.8)
223101,POINT (6429973.01 5664249.5)
223105,POINT (6433636.69 5663181.35)
223109,POINT (6428219.1 5659642.24)
223115,POINT (6430660.2 5663486)
628461,POINT (6432783.8 5659590.41)
223119,POINT (6430627.12 5663472.44)
628462,POINT (6432778.08 5659556.93)
223123,POINT (6437952.63 5663069.63)
223127,POINT (6439295.67 5668147.72)
628463,POINT (6432771.22 5659512.46)
223131,POINT (6439303.19 5667950.25)
223135,POINT (6427759.19 5661186.48)
223147,POINT (6439107.59 5670133.52)
223151,POINT (6426716.33 5666065.56)
223155,POINT (6426762.87 5666379.81)
223159,POINT (6426769.17 5666377.39)
223163,POINT (6425497.26 5669050.57)
223167,POINT (6430858.48 5658530.96)
223171,POINT (6430884.54 5658576.73)
223175,POINT (6430855.2 5658538.24)
223179,POINT (6432811.67 5665513.44)
223891,POINT (6429403.7 5663179.25)
223455,POINT (6431069.8 5661714.85)
223459,POINT (6431007.76 5661744.17)
223463,POINT (6431210.37 5661687.22)
223469,POINT (6437742.91 5665681.3)
223475,POINT (6437844.51 5665760.51)
223479,POINT (6437782.93 5665763.58)
