SYMBOL_ROWU,RODZAJ_KOD,ZARUR_SREDNICA,ID_mpwik,Shape_Length,geometry
B-13.3,3.0,,12502,25.958037290057806,"MULTILINESTRING ((6421764.4 5666945.4, 6421780.01 5666966.14))"
B-13.3,2.0,600.0,12503,7.928001010132252,"MULTILINESTRING ((6421906.27 5667006.02, 6421912.61 5667010.78))"
B-13.3,2.0,600.0,12504,22.076877043507395,"MULTILINESTRING ((6421946.52 5667031.5, 6421953.3 5667052.51))"
Nr28,1.0,,10956,66.10181238116958,"MULTILINESTRING ((6416665.16 5667769.75, 6416599.52 5667777.55))"
Nr28,3.0,,10957,3.999062389687111,"MULTILINESTRING ((6416599.52 5667777.55, 6416595.54 5667777.94))"
Nr28,1.0,,10958,60.13021204035422,"MULTILINESTRING ((6416595.54 5667777.94, 6416535.84 5667785.12))"
Nr27,1.0,,10959,96.6764428392402,"MULTILINESTRING ((6416636.94 5667785.61, 6416540.83 5667796.06))"
B-17.6ca,1.0,,10960,18.53607293931526,"MULTILINESTRING ((6417724.78 5668132.54, 6417719.54 5668114.76))"
B-17.6ca,3.0,400.0,10961,7.8805583558294545,"MULTILINESTRING ((6417719.54 5668114.76, 6417717 5668107.3))"
B-17.6ca,1.0,,10962,106.23371404580077,"MULTILINESTRING ((6417717 5668107.3, 6417683.58 5668006.46))"
B-17.6c,1.0,,10963,4.120800893311985,"MULTILINESTRING ((6417687.57 5668007.5, 6417683.58 5668006.47))"
B-17.6c,3.0,,10964,17.042846005989617,"MULTILINESTRING ((6417683.58 5668006.47, 6417667.23 5668001.66))"
B-17.6b,3.0,500.0,10965,6.697835471211213,"MULTILINESTRING ((6417672.93 5667986.3, 6417667.96 5667981.81))"
B-17.6b,3.0,300.0,10966,9.004026876366645,"MULTILINESTRING ((6417449.56 5667876.74, 6417440.91 5667874.24))"
B-17.6b,1.0,,10967,94.25276445232966,"MULTILINESTRING ((6417440.91 5667874.24, 6417437.8 5667873.05, 6417418.99 5667867.76, 6417394.1 5667861.76, 6417387.08 5667860.32, 6417362.77 5667855.51, 6417349.18 5667852.93))"
B-22,1.0,,11621,54.127593341353474,"MULTILINESTRING ((6421530.46 5670681.21, 6421520.87 5670704.57, 6421517.76 5670714.25, 6421517.2 5670732.95))"
B-22,1.0,,11622,228.9584058757636,"MULTILINESTRING ((6421517.2 5670732.95, 6421519.84 5670747.01, 6421527.39 5670762.19, 6421542.73 5670782.18, 6421558.19 5670792.71, 6421567.82 5670798.09, 6421588.43 5670807.27, 6421609.16 5670815.11, 6421637.16 5670824.97, 6421669.94 5670844, 6421689.28 5670854.61, 6421696.63 5670858.66))"
B-22.5,2.0,,11623,10.254935396805031,"MULTILINESTRING ((6421534.05 5670327.82, 6421536.04 5670337.88))"
B-22,3.0,800.0,11624,8.309524655919024,"MULTILINESTRING ((6421575.88 5670540.67, 6421577.69 5670548.78))"
B-22,1.0,,11627,7.222700325938317,"MULTILINESTRING ((6421574.31 5670533.62, 6421575.88 5670540.67))"
B-22,3.0,800.0,11628,15.125214048390493,"MULTILINESTRING ((6421588.67 5670528.87, 6421574.31 5670533.62))"
B-22,1.0,,11629,4.205436066184311,"MULTILINESTRING ((6421577.69 5670548.78, 6421577.64 5670550.26, 6421576.49 5670552.73))"
N-2.3a,3.0,,13635,11.11896128214384,"MULTILINESTRING ((6432081.21 5669832.81, 6432091.08 5669827.69))"
Okn-1,1.0,,13666,104.15171529143751,"MULTILINESTRING ((6436844.62 5666511.81, 6436834.55 5666516.45, 6436825.34 5666520.66, 6436808.24 5666528.44, 6436807.94 5666528.61, 6436790.11 5666537.72, 6436777.31 5666544.23, 6436767.53 5666549.39, 6436762.33 5666551.96, 6436758.73 5666553.97, 6436756.3 5666555.16, 6436750.97 5666553.04))"
N-2.3,2.0,,13632,42.57381589681412,"MULTILINESTRING ((6432028.39 5669846.04, 6432066.22 5669826.51))"
N-2.3a,3.0,,13636,3.202077450723186,"MULTILINESTRING ((6432104.52 5669820.81, 6432107.39 5669819.39))"
N-2.3a,3.0,,13637,5.334416557468864,"MULTILINESTRING ((6432111.77 5669817.07, 6432116.45 5669814.51))"
,1.0,,13649,22.511431375939214,"MULTILINESTRING ((6429914.77 5670751.95, 6429907.04 5670754.29, 6429900.7 5670757.01, 6429900.06 5670757.83, 6429900.11 5670759.53, 6429900.42 5670764.09, 6429900.5 5670764.3))"
N-2.3a,3.0,,13639,14.213039787159262,"MULTILINESTRING ((6432134.29 5669805.32, 6432147.06 5669799.08))"
,1.0,,13650,88.77686110703789,"MULTILINESTRING ((6429905.59 5670762.94, 6429900.5 5670764.3, 6429882.08 5670768.89, 6429881.63 5670769.01, 6429862.01 5670774.41, 6429860.43 5670774.88, 6429844.6 5670779.53, 6429841.89 5670780.36, 6429827 5670785.39, 6429823.54 5670785.23, 6429820.28 5670783.83))"
O-10.20,1.0,,13644,302.0105630600356,"MULTILINESTRING ((6431649.98 5669031.62, 6431437.69 5669246.43))"
Nr19a,1.0,,13651,497.57926276880465,"MULTILINESTRING ((6431330.6 5669368.51, 6431263.59 5669437.37, 6431230.39 5669466.26, 6431183.67 5669497, 6431133.26 5669522.21, 6431092.07 5669536.35, 6431041.66 5669547.41, 6430996.16 5669551.1, 6430949.44 5669552.95, 6430892.88 5669541.88))"
B-13,1.0,,12262,55.029137087324045,"MULTILINESTRING ((6422199.5 5665471.44, 6422210.17 5665484.16, 6422234.83 5665513.63))"
B-13.12,1.0,,12263,89.72674948925913,"MULTILINESTRING ((6422111.03 5665486.13, 6422163.04 5665478.92, 6422199.5 5665471.44))"
B-13,1.0,,12264,12.632565060213967,"MULTILINESTRING ((6421316.22 5665340.56, 6421328.43 5665343.8))"
B-32.7,3.0,400.0,12265,6.0718777986594645,"MULTILINESTRING ((6420308.72 5665475.4, 6420303.38 5665472.51))"
B-13,1.0,,12267,57.59474420294872,"MULTILINESTRING ((6421222.26 5665309.14, 6421252.9 5665315.46, 6421257.79 5665316.61, 6421277.8 5665323.87))"
B-13,1.0,,12268,26.605403086997477,"MULTILINESTRING ((6421125.11 5665272.67, 6421131.74 5665277.04, 6421139.68 5665281.32, 6421148.57 5665285.06))"
B-32.7,3.0,400.0,12269,7.563835006071435,"MULTILINESTRING ((6420281.5 5665459, 6420274.96 5665455.2))"
B-32,1.0,,12271,155.0355592935426,"MULTILINESTRING ((6420630.61 5665523.83, 6420552.39 5665531.02, 6420509.27 5665531.84, 6420476.18 5665527.62))"
B-32,3.0,,12272,5.195738638026243,"MULTILINESTRING ((6420461.89 5665525.04, 6420456.78 5665524.1))"
B-32,3.0,,12273,5.311195722071796,"MULTILINESTRING ((6420397.84 5665510.65, 6420392.62 5665509.67))"
B-32,1.0,,12274,41.837447340848506,"MULTILINESTRING ((6420252.7 5665430.33, 6420216.48 5665409.39))"
B-32,3.0,400.0,12275,6.008427415449602,"MULTILINESTRING ((6420285.74 5665450.45, 6420280.68 5665447.21))"
B-32,3.0,400.0,12276,4.509911307027662,"MULTILINESTRING ((6420256.62 5665432.56, 6420252.7 5665430.33))"
B-32,3.0,,12278,9.920710660643048,"MULTILINESTRING ((6420182.25 5665389.59, 6420183.03 5665399.48))"
B-32.8,1.0,,12279,104.04262861122805,"MULTILINESTRING ((6420093.29 5665335.64, 6420121.57 5665352.97, 6420145.03 5665367.16, 6420161.3 5665376.77, 6420182.25 5665389.59))"
B-32.4,1.0,,12280,38.00074232257381,"MULTILINESTRING ((6420414.26 5665659.02, 6420413.52 5665660.22, 6420376.97 5665658.49))"
,1.0,,12321,27.744639122357306,"MULTILINESTRING ((6420391.12 5665537.05, 6420396.23 5665564.32))"
B-32.2,3.0,500.0,12323,14.582318059036396,"MULTILINESTRING ((6420212.06 5665666.14, 6420197.48 5665665.88))"
B-32.4,3.0,,12329,5.753138274003312,"MULTILINESTRING ((6420376.97 5665658.49, 6420371.22 5665658.68))"
B-32.4,3.0,300.0,12325,10.891175326508401,"MULTILINESTRING ((6420262.79 5665654.71, 6420251.9 5665654.55))"
B-32.4,3.0,300.0,12326,5.00168971448359,"MULTILINESTRING ((6420232.21 5665653.59, 6420227.21 5665653.46))"
B-32.2,2.0,,12327,60.31047671706926,"MULTILINESTRING ((6420278.08 5665668.01, 6420260.37 5665667.21, 6420236.4 5665666.35, 6420217.81 5665665.84))"
B-32.4,3.0,,12328,33.30624115691469,"MULTILINESTRING ((6420308.16 5665656.59, 6420274.87 5665655.55))"
B-32.4,3.0,,12330,4.72105920291875,"MULTILINESTRING ((6420354.14 5665658.15, 6420349.42 5665658.25))"
B-32.4,3.0,300.0,12331,3.441177123657685,"MULTILINESTRING ((6420337.93 5665657.63, 6420334.49 5665657.54))"
B-32.3,3.0,,12332,3.5499999998137355,"MULTILINESTRING ((6420145.07 5665651.16, 6420148.62 5665651.16))"
B-51,1.0,,12338,1.2701574704869676,"MULTILINESTRING ((6421260.55 5667039.88, 6421259.97 5667038.75))"
B-13.3,2.0,600.0,12505,12.433523233073958,"MULTILINESTRING ((6421962.67 5667087.69, 6421951.62 5667093.39))"
B-13,1.0,,12506,56.409594309115,"MULTILINESTRING ((6422498.64 5667045.84, 6422491.16 5667061.45, 6422485.76 5667078.12, 6422482.74 5667088.8, 6422479.61 5667098.8))"
B-13,2.0,,12508,20.62771194261997,"MULTILINESTRING ((6422505.54 5666887.54, 6422512.9 5666906.81))"
B-13,3.0,1000.0,12509,20.713304902299612,"MULTILINESTRING ((6422407.03 5666715.4, 6422413.7 5666735.01))"
B-13,3.0,1000.0,12510,3.2886775454082513,"MULTILINESTRING ((6422414.06 5666641.69, 6422412.83 5666644.74))"
B-13,1.0,,12511,25.257341507107416,"MULTILINESTRING ((6422440.96 5666576.06, 6422431.38 5666599.43))"
B-13,1.0,,12512,41.54578799288184,"MULTILINESTRING ((6422456.5 5666537.53, 6422440.96 5666576.06))"
B-12,1.0,,12583,6.751725704671116,"MULTILINESTRING ((6420335.53 5668330.96, 6420340.76 5668326.69))"
B-12.5,1.0,,12582,137.0772152646509,"MULTILINESTRING ((6420225.35 5668401.6, 6420262.1 5668399.03, 6420307.52 5668353.85, 6420335.53 5668330.96))"
B-12.6,1.0,,12593,100.05026222732215,"MULTILINESTRING ((6420137.99 5668459.21, 6420140.46 5668464.14, 6420145.39 5668466.16, 6420196.43 5668443.34, 6420229.5 5668439.44))"
B-12,1.0,,12594,215.8104599434636,"MULTILINESTRING ((6420229.5 5668439.44, 6420229.85 5668440.3, 6420237.93 5668446.5, 6420253.29 5668456.2, 6420261.1 5668458.89, 6420269.73 5668460.24, 6420285.89 5668461.32, 6420302.6 5668458.89, 6420318.77 5668454.31, 6420327.12 5668451.08, 6420340.06 5668444.07, 6420350.57 5668435.18, 6420358.38 5668426.55, 6420366.19 5668411.73, 6420369.16 5668395.03, 6420368.08 5668378.32, 6420365.39 5668368.62, 6420361.08 5668362.15, 6420359.64 5668360.39))"
B-12,3.0,,12595,13.9994428462157,"MULTILINESTRING ((6419564.68 5668728.36, 6419561.8 5668714.66))"
B-12,1.0,,12589,43.262265069191066,"MULTILINESTRING ((6419931.26 5668487.74, 6419946.29 5668481.55, 6419941.13 5668455.04))"
B-12,3.0,800.0,12596,7.442056166815282,"MULTILINESTRING ((6419752.48 5668593.06, 6419758.09 5668588.17))"
B-12,1.0,,12591,37.47603227316105,"MULTILINESTRING ((6419941.13 5668455.04, 6419951.49 5668442.18, 6419966.04 5668427.09))"
B-12,1.0,,12598,194.5311076906813,"MULTILINESTRING ((6419763.42 5668583.23, 6419774.33 5668573.09, 6419815.3 5668547.09, 6419832.34 5668532.36, 6419875.26 5668510.86, 6419917.31 5668493.5, 6419931.26 5668487.74))"
B-12,3.0,,12599,4.16390441809015,"MULTILINESTRING ((6419380.08 5668791.96, 6419384.23 5668791.62))"
B-12,1.0,,12600,171.50710830150123,"MULTILINESTRING ((6419420.25 5668792.75, 6419433.01 5668791.64, 6419451.68 5668794.22, 6419468.56 5668787.47, 6419488.54 5668782.74, 6419507.64 5668775.23, 6419522.89 5668767.69, 6419534.65 5668758.87, 6419544.06 5668754.14, 6419561.96 5668745.42, 6419565.55 5668741.41, 6419564.68 5668728.36))"
B-12.11,3.0,,12601,5.541705513222783,"MULTILINESTRING ((6419423.15 5668825.47, 6419422.66 5668819.95))"
B-12.11,1.0,300.0,12602,5.029284243968842,"MULTILINESTRING ((6419423.59 5668830.48, 6419423.15 5668825.47))"
B-12.10,1.0,,12603,40.021764079614655,"MULTILINESTRING ((6419334.64 5668775.45, 6419373.74 5668766.91))"
B-12.10,3.0,500.0,12604,5.011037816477828,"MULTILINESTRING ((6419373.74 5668766.91, 6419378.71 5668766.27))"
B-12.10,1.0,,12605,189.79265238638888,"MULTILINESTRING ((6419378.71 5668766.27, 6419564.68 5668728.37))"
B-12.7,1.0,,12607,32.21409008470234,"MULTILINESTRING ((6419334.44 5668759.86, 6419366.04 5668753.6))"
B-12.7,3.0,500.0,12608,4.599184710205102,"MULTILINESTRING ((6419366.04 5668753.6, 6419370.54 5668752.65))"
B-12.7,1.0,,12609,194.99258575639595,"MULTILINESTRING ((6419370.54 5668752.65, 6419561.8 5668714.68))"
B-13.7,3.0,,11299,6.309841519441565,"MULTILINESTRING ((6420939.94 5665813.98, 6420946.23 5665814.48))"
B-13.7,3.0,600.0,11300,8.071790383164892,"MULTILINESTRING ((6421000.36 5665812.42, 6421008.43 5665812.25))"
B-13.7,3.0,600.0,11341,5.076662290085974,"MULTILINESTRING ((6421042.31 5665807.2, 6421047.32 5665806.38))"
B-13.7,3.0,300.0,11342,4.44173389585539,"MULTILINESTRING ((6421081.58 5665807.09, 6421085.99 5665807.62))"
B-13.7,3.0,,11345,4.029739445178848,"MULTILINESTRING ((6421140.87 5665816.32, 6421144.89 5665816.6))"
B-13.3,1.0,,12658,20.44164805720054,"MULTILINESTRING ((6421692.91 5666935.95, 6421695.43 5666937.64, 6421712.76 5666939.28))"
,1.0,,12655,49.64316065706671,"MULTILINESTRING ((6421249.83 5666949.72, 6421299.36 5666946.37))"
B-13.3.2,1.0,,12670,212.45082369369084,"MULTILINESTRING ((6421583.21 5667056.28, 6421664.4 5667004.65, 6421762.87 5666946.33, 6421764.4 5666945.4))"
B-13.3.3,1.0,,12674,278.91980856389415,"MULTILINESTRING ((6422016.78 5666827.58, 6421976.95 5666842.09, 6421939.59 5666857.38, 6421906.02 5666872.29, 6421839.75 5666904.27, 6421787.5 5666933.08, 6421764.4 5666945.4))"
B-13.3.1,1.0,,12672,227.77970157661548,"MULTILINESTRING ((6421590.64 5667091.86, 6421709.06 5667015.04, 6421766.16 5666978.42, 6421776.84 5666973.36, 6421782.8 5666969.74))"
Okn-1,3.0,800.0,13295,11.654029346459234,"MULTILINESTRING ((6436346.53 5666748.51, 6436335.13 5666750.93))"
Okn-1,2.0,,13298,16.684432561483227,"MULTILINESTRING ((6435619.42 5666917.52, 6435618.89 5666918.06, 6435622.16 5666931.83, 6435623.41 5666933.09))"
N-2,3.0,,13671,14.747938838375326,"MULTILINESTRING ((6430037.35 5670381.49, 6430023.86 5670375.53))"
N-2,1.0,,13673,2.822428032982672,"MULTILINESTRING ((6430023.86 5670375.53, 6430021.36 5670374.22))"
B-21,3.0,600.0,11701,9.466710094016843,"MULTILINESTRING ((6421111.95 5670704.47, 6421117.3 5670712.28))"
B-21,1.0,,11702,44.165803886563175,"MULTILINESTRING ((6421050.91 5670426.86, 6421051.29 5670428.37, 6421060.37 5670470))"
B-21,3.0,600.0,11703,10.24713130633445,"MULTILINESTRING ((6421048.42 5670416.92, 6421050.91 5670426.86))"
B-21,1.0,,11708,9.754347748838988,"MULTILINESTRING ((6421060.37 5670470, 6421062.45 5670479.53))"
O-25.1.7,1.0,,11705,25.823016864161275,"MULTILINESTRING ((6420980.56 5670435.69, 6420954.95 5670439))"
B-21.8,1.0,,11714,142.42667114283097,"MULTILINESTRING ((6421000.93 5670990.8, 6421005.95 5670994.36, 6421010.62 5670999.84, 6421034.32 5671038.54, 6421040.13 5671049.34, 6421047.7 5671063.69, 6421053.19 5671076.74, 6421064.1 5671116.31))"
B-30,1.0,,11715,148.44389719353592,"MULTILINESTRING ((6422275.04 5670101.71, 6422282.76 5670129.01, 6422279.79 5670176.49, 6422288.1 5670210.51, 6422314.23 5670237.38))"
B-1.8b,1.0,,11721,143.4397274118694,"MULTILINESTRING ((6424067.64 5670079.5, 6424149.41 5669961.65))"
B-1.8d,1.0,,11722,54.77551642827562,"MULTILINESTRING ((6424117.42 5669963.87, 6424148.88 5669919.03))"
B-1.7d,1.0,,11723,251.64975759928535,"MULTILINESTRING ((6424148.49 5669872.74, 6424006.58 5670080.56))"
B-1.7cb-1,2.0,,11726,5.717569413678679,"MULTILINESTRING ((6423568.93 5670065.65, 6423563.52 5670067.5))"
B-1.7,2.0,1000.0,11729,45.0278713687042,"MULTILINESTRING ((6424149.39 5669837.24, 6424106.85 5669852))"
B-1.7ga,1.0,,11741,13.888009216854826,"MULTILINESTRING ((6423777.06 5669956.82, 6423785.38 5669967.94))"
B-1.7,2.0,1000.0,11742,8.619518548763986,"MULTILINESTRING ((6423570.8 5669209.43, 6423574.36 5669217.28))"
B-1.7h,2.0,800.0,11745,7.623234221875047,"MULTILINESTRING ((6423143.38 5669469.75, 6423150.34 5669466.64))"
B-9.5,3.0,800.0,11749,34.856396830947226,"MULTILINESTRING ((6423111.84 5669346.23, 6423107.62 5669311.63))"
B-9.5,3.0,500.0,11750,5.476467839657823,"MULTILINESTRING ((6423024.28 5669142.97, 6423022.39 5669137.83))"
B-9.5,1.0,,11751,53.619349678176405,"MULTILINESTRING ((6423083.61 5669279.41, 6423075.82 5669274.61, 6423066.74 5669268.93, 6423049.71 5669257.25, 6423041.64 5669246.92))"
B-12.9,3.0,300.0,12612,5.534835137410435,"MULTILINESTRING ((6419608.04 5668719.33, 6419602.66 5668720.63))"
B-12.8,1.0,,12610,226.01801078710798,"MULTILINESTRING ((6419783.24 5668669.41, 6419561.8 5668714.67))"
B-12.9,1.0,,12611,178.74920139662132,"MULTILINESTRING ((6419783.05 5668682.96, 6419608.04 5668719.33))"
B-12.9,1.0,,12613,38.76065014982871,"MULTILINESTRING ((6419602.66 5668720.63, 6419564.68 5668728.37))"
B-15.5,1.0,,12614,18.950588381101802,"MULTILINESTRING ((6419532.63 5668151.38, 6419523.71 5668134.66))"
B-15.5,1.0,,12615,11.197647074403445,"MULTILINESTRING ((6419571.57 5668224.37, 6419566.3 5668214.49))"
B-15.5,3.0,,12616,4.9417608201235375,"MULTILINESTRING ((6419575.78 5668232.71, 6419573.55 5668228.3))"
B-15.5a,1.0,,12617,40.42969205934803,"MULTILINESTRING ((6419496.31 5668169.14, 6419532.63 5668151.38))"
B-10,1.0,,12631,114.17912104829495,"MULTILINESTRING ((6420825.13 5668737.33, 6420830.64 5668738.68, 6420839.47 5668741.13, 6420839.58 5668741.15, 6420851.17 5668743.5, 6420852.73 5668743.9, 6420860.25 5668746.18, 6420864.83 5668747.51, 6420866.98 5668748.27, 6420873.96 5668751.43, 6420875.13 5668751.97, 6420875.89 5668752.33, 6420880.33 5668753.74, 6420886.44 5668756.07, 6420891.54 5668757.98, 6420893.25 5668758.51, 6420902.35 5668760.64, 6420902.43 5668760.66, 6420913.59 5668762.67, 6420913.83 5668762.75, 6420914.89 5668763.02, 6420924.45 5668765.07, 6420933.47 5668767.6, 6420934.79 5668768.07))"
Brx-14.2,1.0,,12682,102.23786480590229,"MULTILINESTRING ((6435687.11 5657883.81, 6435585.58 5657895.82))"
Brx-14.2,3.0,,12686,5.840898903242712,"MULTILINESTRING ((6435356.61 5657925.78, 6435351.36 5657928.34))"
Brx-14,1.0,,12689,370.8665593387222,"MULTILINESTRING ((6435459.06 5657624.27, 6435432.24 5657643.65, 6435397.72 5657667.09, 6435368.52 5657748.84, 6435341.27 5657816.94, 6435314.83 5657885.39, 6435304.48 5657910.32, 6435290.56 5657943))"
Brx-14,1.0,,12691,68.8379422684114,"MULTILINESTRING ((6435515.24 5657584.54, 6435464.08 5657620, 6435459.06 5657624.27))"
Brx-14,1.0,,12692,41.687144301315165,"MULTILINESTRING ((6435808.25 5657324.99, 6435782.83 5657358.03))"
B-13.7,3.0,1000.0,11348,3.635519219622031,"MULTILINESTRING ((6421187.15 5665822.97, 6421190.76 5665823.4))"
B-13.7,3.0,400.0,11350,2.583795657661678,"MULTILINESTRING ((6421223.47 5665826.47, 6421226.05 5665826.61))"
B-13.7,3.0,400.0,11351,2.765682555993907,"MULTILINESTRING ((6421241.23 5665828.39, 6421243.82 5665829.36))"
B-13.7,3.0,800.0,11352,3.520568135956903,"MULTILINESTRING ((6421252.1 5665830.32, 6421255.6 5665830.7))"
B-13.7,3.0,,11354,6.312289600434841,"MULTILINESTRING ((6421277.01 5665832.86, 6421283.3 5665833.39))"
B-13.7,3.0,400.0,11355,5.617259118600593,"MULTILINESTRING ((6421293.81 5665833.52, 6421299.37 5665832.72))"
B-13.7,3.0,,11357,5.079222381451189,"MULTILINESTRING ((6421330.74 5665835.32, 6421335.78 5665835.95))"
B-13.7,2.0,,11358,27.893305648586455,"MULTILINESTRING ((6421361.16 5665839.61, 6421389.03 5665840.75))"
B-22,3.0,500.0,11636,3.5908912545205074,"MULTILINESTRING ((6421619.42 5670511.1, 6421616.29 5670512.86))"
B-22,1.0,,11638,43.86406304929532,"MULTILINESTRING ((6421711.87 5670455.13, 6421724.84 5670455.75, 6421740.67 5670459.06, 6421755.27 5670460.83))"
B-22,3.0,400.0,11639,7.064028596028593,"MULTILINESTRING ((6421711.87 5670455.13, 6421708.24 5670461.19))"
B-22.3,1.0,,11644,0.8634813263853823,"MULTILINESTRING ((6421670.86 5670601.6, 6421670.02 5670601.4))"
B-22.3,3.0,,11646,2.043624231588923,"MULTILINESTRING ((6421704.01 5670608.2, 6421702.01 5670607.78))"
B-22.7,1.0,,11647,18.65124660700295,"MULTILINESTRING ((6421693.24 5670454.24, 6421711.87 5670455.13))"
B-22.7,3.0,500.0,11648,4.397692577434213,"MULTILINESTRING ((6421691.55 5670450.18, 6421693.24 5670454.24))"
B-22,1.0,,11657,39.87958735036139,"MULTILINESTRING ((6421824.07 5670477.79, 6421822.55 5670456.47, 6421822.1 5670437.97))"
B-22,3.0,600.0,11653,5.2424517158462525,"MULTILINESTRING ((6421826.55 5670388.27, 6421829.52 5670383.95))"
B-22,1.0,,11654,32.9745553429674,"MULTILINESTRING ((6421829.52 5670383.95, 6421848.19 5670356.77))"
B-22,3.0,500.0,11655,5.371573326425995,"MULTILINESTRING ((6421821.97 5670432.6, 6421822.1 5670437.97))"
B-22,1.0,,11656,14.056290407402072,"MULTILINESTRING ((6421755.27 5670460.83, 6421769.2 5670462.71))"
B-22,1.0,,11659,143.082932303717,"MULTILINESTRING ((6421859.96 5670340.71, 6421867.74 5670330.11, 6421864.55 5670309.37, 6421840.97 5670289.93, 6421823.28 5670264.11, 6421814.14 5670254.97, 6421781.69 5670244.28))"
B-22.8,3.0,500.0,11661,14.836876356470487,"MULTILINESTRING ((6421872.19 5670349.11, 6421859.96 5670340.71))"
B-17.3aa,1.0,,11027,15.841832424871885,"MULTILINESTRING ((6419235.63 5666912.54, 6419238.5 5666923.7, 6419239.66 5666927.86))"
B-15.15,1.0,,11092,130.3916139046051,"MULTILINESTRING ((6418678.88 5668646.13, 6418658.96 5668695.95, 6418631.99 5668758.48, 6418629.07 5668766.61))"
B-15,3.0,,11089,4.230189120949309,"MULTILINESTRING ((6418617.02 5668771.38, 6418614.45 5668774.74))"
B-15,3.0,,11093,5.817636977910125,"MULTILINESTRING ((6419279.15 5668368.52, 6419275.55 5668373.09))"
B-15,3.0,,11091,10.107472483384594,"MULTILINESTRING ((6418638.44 5668762.82, 6418629.07 5668766.61))"
O-25.4.7,1.0,,11908,18.516925885197413,"MULTILINESTRING ((6420473.95 5670604.9, 6420473.94 5670606.31, 6420473.18 5670623.4))"
B-15.15,3.0,,11095,8.948932897595078,"MULTILINESTRING ((6418762.91 5668455.51, 6418758.96 5668463.54))"
B-15.15,3.0,,11096,11.604180281130857,"MULTILINESTRING ((6418736.64 5668512.35, 6418732.37 5668523.14))"
O-25.4.8,1.0,,11909,65.78301604493473,"MULTILINESTRING ((6420438.72 5670591.48, 6420436.98 5670657.24))"
O-25.4.9,1.0,,11910,52.88738696474459,"MULTILINESTRING ((6420403.5 5670600.25, 6420400.64 5670653.06))"
O-25.4.15,1.0,,11911,15.290209285696715,"MULTILINESTRING ((6420193.95 5670713.39, 6420197.51 5670698.52))"
O-25.4.18,3.0,,11912,8.315293139784258,"MULTILINESTRING ((6419599.77 5670267.96, 6419595.77 5670275.25))"
,1.0,,13083,4.934379392889204,"MULTILINESTRING ((6427052.14 5670941.02, 6427049.55 5670936.82))"
,1.0,,13116,113.39111101814805,"MULTILINESTRING ((6427004.6 5670441.41, 6426955.66 5670459.61, 6426898.58 5670481.62))"
,1.0,,13117,130.7173846026367,"MULTILINESTRING ((6426990.08 5670353.62, 6426954.54 5670367.03, 6426933.74 5670374.68, 6426867.56 5670399.18))"
,1.0,,13118,118.83241354412858,"MULTILINESTRING ((6426949.01 5670275.83, 6426930.24 5670282.63, 6426911.54 5670289.24, 6426905.95 5670291.19, 6426898.35 5670293.93, 6426893.44 5670295.77, 6426837.54 5670316.99))"
O-23.2.2,3.0,,13134,6.084118670566028,"MULTILINESTRING ((6427312.1 5670869.08, 6427307.21 5670865.46))"
O-23.2,1.0,,13149,36.13861462141376,"MULTILINESTRING ((6427285.16 5670849.31, 6427289.15 5670846.53, 6427313.22 5670826.56))"
O-23.2,1.0,,13148,14.951056818717527,"MULTILINESTRING ((6427318.64 5670821.78, 6427328.43 5670810.48))"
O-23.2.2,1.0,,13150,3.927301872830444,"MULTILINESTRING ((6427288.42 5670851.5, 6427285.16 5670849.31))"
O-23.2,3.0,600.0,13151,10.700771000515102,"MULTILINESTRING ((6427211.39 5671096.74, 6427214.03 5671086.37))"
B-9.5.1,3.0,500.0,11760,14.876585629560756,"MULTILINESTRING ((6423066.41 5669287.17, 6423078.39 5669278.35))"
B-9.5,2.0,,11762,9.471441284156475,"MULTILINESTRING ((6423135.79 5669625.96, 6423131.8 5669617.37))"
B-9.5,2.0,500.0,11764,25.69461032946711,"MULTILINESTRING ((6423131.8 5669617.37, 6423120.61 5669594.24))"
B-9.5,2.0,,11765,10.139990138446588,"MULTILINESTRING ((6423120.61 5669594.24, 6423116.24 5669585.09))"
B-9.6,2.0,300.0,26017,54.86281983296545,"MULTILINESTRING ((6423104.14 5668398.37, 6423114.53 5668452.24))"
B-9.5,1.0,,11767,5.160125967578194,"MULTILINESTRING ((6422953.01 5669710.92, 6422957.71 5669708.79))"
B-9.5.3,3.0,,11768,4.793339127565284,"MULTILINESTRING ((6422908.4 5669684.29, 6422912.6 5669686.6))"
B-9.5.3,3.0,,11769,4.6820721904738845,"MULTILINESTRING ((6422924.41 5669696.21, 6422928.14 5669699.04))"
B-9.5,3.0,,11784,16.192408715382097,"MULTILINESTRING ((6422838.42 5669764.15, 6422853.12 5669757.36))"
,1.0,,11788,131.12815296459917,"MULTILINESTRING ((6422752.43 5669754.82, 6422655.37 5669666.65))"
,2.0,,11789,73.7772878333106,"MULTILINESTRING ((6422612.78 5669624.83, 6422545.79 5669655.74))"
Ł-30,2.0,,24549,2.00009999703933,"MULTILINESTRING ((6422909.46 5664599.78, 6422907.94 5664598.48))"
Ł-30,2.0,,24550,2.3458047657505543,"MULTILINESTRING ((6422925.72 5664613.57, 6422923.9 5664612.09))"
S-31.8,2.0,,25068,2.11747491095662,"MULTILINESTRING ((6432043.83 5657615.05, 6432043.34 5657612.99))"
